pitcher,player_name,pitch_type,grp,n,act_miss,pred_miss,grade,g2080
670950,"Richards, Trevor",FF,fastball,226,0.08,0.15,92.3,31
672456,"Montero, Keider",SI,fastball,165,0.07,0.14,92.3,42
675512,"Melton, Troy",SI,fastball,40,0.47,0.14,92.3,42
676571,"Poulin, PJ",SI,fastball,54,0.07,0.14,92.3,42
676664,"Sears, JP",SI,fastball,36,0.41,0.14,92.3,42
677976,"Dobnak, Randy",SI,fastball,79,0.1,0.14,92.3,42
678394,"Bello, Brayan",SI,fastball,218,0.22,0.15,92.3,42
680732,"Burke, Sean",SI,fastball,142,0.1,0.15,92.3,42
681190,"Vásquez, Randy",SI,fastball,95,0.09,0.15,92.3,42
681252,"Anderson, Jack",FF,fastball,27,0,0.15,92.3,31
681293,"Arrighetti, Spencer",SI,fastball,57,0.07,0.14,92.3,42
682227,"Williamson, Brandon",SI,fastball,28,0.15,0.14,92.3,42
691725,"Painter, Andrew",SI,fastball,66,0.06,0.14,92.3,42
694346,"Gibson, Trey",SI,fastball,55,0.22,0.14,92.3,42
694462,"Waldrep, Hurston",SI,fastball,31,0.11,0.15,92.3,42
695418,"Lord, Brad",SI,fastball,129,0.16,0.14,92.3,42
695684,"Rodríguez, Elmer",SI,fastball,54,0.18,0.14,92.3,42
527048,"Pérez, Martín",SI,fastball,169,0.11,0.14,92.2,39
542888,"Armstrong, Shawn",SI,fastball,37,0.08,0.13,92.2,39
547179,"Lorenzen, Michael",SI,fastball,165,0.09,0.13,92.2,39
571578,"Corbin, Patrick",SI,fastball,181,0.05,0.14,92.2,39
605540,"Woodruff, Brandon",SI,fastball,64,0.1,0.13,92.2,39
608372,"Sugano, Tomoyuki",SI,fastball,130,0,0.13,92.2,39
621111,"Buehler, Walker",SI,fastball,103,0.07,0.14,92.2,39
656288,"Canning, Griffin",SI,fastball,49,0,0.14,92.2,39
663554,"Mize, Casey",SI,fastball,75,0.1,0.14,92.2,39
669387,"Mlodzinski, Carmen",SI,fastball,95,0.08,0.14,92.2,39
669947,"Scholtens, Jesse",SI,fastball,76,0.29,0.14,92.2,39
677944,"Cecconi, Slade",SI,fastball,193,0.18,0.14,92.2,39
681517,"Leahy, Kyle",SI,fastball,96,0.05,0.13,92.2,39
687064,"Young, Brandon",SI,fastball,95,0.06,0.13,92.2,39
688642,"Agnos, Zach",SI,fastball,69,0.06,0.14,92.2,39
693821,"Elder, Bryce",SI,fastball,179,0.26,0.14,92.2,39
694341,"Beck, Brendan",FF,fastball,26,0.08,0.14,92.2,29
694738,"Roupp, Landen",SI,fastball,253,0.08,0.13,92.2,39
695076,"Lowder, Rhett",SI,fastball,182,0.05,0.14,92.2,39
696131,"Black, Mason",SI,fastball,35,0.21,0.14,92.2,39
700241,"McGreevy, Michael",SI,fastball,153,0.08,0.14,92.2,39
543135,"Eovaldi, Nathan",SI,fastball,77,0.02,0.13,92.1,37
571945,"Mikolas, Miles",SI,fastball,214,0.14,0.13,92.1,37
592791,"Taillon, Jameson",SI,fastball,49,0.2,0.12,92.1,37
592836,"Walker, Taijuan",SI,fastball,28,0.14,0.13,92.1,37
607067,"Rea, Colin",SI,fastball,67,0.02,0.13,92.1,37
607259,"Martinez, Nick",SI,fastball,243,0.05,0.13,92.1,37
608566,"Márquez, Germán",SI,fastball,54,0.05,0.13,92.1,37
615698,"Quantrill, Cal",SI,fastball,133,0.12,0.13,92.1,37
642232,"Yarbrough, Ryan",SI,fastball,50,0.02,0.12,92.1,37
650644,"Civale, Aaron",SI,fastball,107,0.11,0.12,92.1,37
663362,"Waldron, Matt",SI,fastball,43,0.1,0.13,92.1,37
663567,"Lambert, Peter",SI,fastball,77,0.09,0.12,92.1,37
665152,"Kremer, Dean",SI,fastball,41,0.07,0.13,92.1,37
665871,"Assad, Javier",SI,fastball,207,0.06,0.13,92.1,37
668678,"Gallen, Zac",SI,fastball,44,0.11,0.13,92.1,37
669060,"Wilson, Bryse",SI,fastball,46,0.08,0.13,92.1,37
677958,"Rocker, Kumar",SI,fastball,244,0.07,0.13,92.1,37
681347,"Burrows, Mike",SI,fastball,120,0.12,0.13,92.1,37
837227,"Imai, Tatsuya",SI,fastball,27,0.2,0.13,92.1,37
608379,"Wacha, Michael",SI,fastball,141,0.12,0.12,92,34
641793,"Littell, Zack",SI,fastball,141,0.21,0.12,92,34
643410,"Leiter Jr., Mark",SI,fastball,58,0.18,0.12,92,34
663978,"Paddack, Chris",SI,fastball,39,0.1,0.12,92,34
669438,"Englert, Mason",SI,fastball,66,0.07,0.12,92,34
