pitcher,season,pitch_type,arm,relx,relz,ht_in,p_throws,ht_ft,ax
665795,2025,CH,36.8461805555555,-1.23173611111111,6.05486111111112,77,R,6.41666666666667,1.23173611111111
665795,2023,CH,45.1901098901099,-1.38989010989011,6.19142857142857,77,R,6.41666666666667,1.38989010989011
665871,2023,ST,54.2622222222222,-1.60066666666667,5.98422222222222,73,R,6.08333333333333,1.60066666666667
665871,2024,ST,55.58,-1.25675,5.973625,73,R,6.08333333333333,1.25675
665871,2024,CU,60.8685483870968,-1.18564516129032,6.075,73,R,6.08333333333333,1.18564516129032
665871,2024,CH,57.5145833333333,-1.34958333333333,5.99416666666667,73,R,6.08333333333333,1.34958333333333
665896,2024,SL,27.5428571428571,-1.91857142857143,5.44738095238095,75,R,6.25,1.91857142857143
666129,2023,ST,44.5633027522936,2.48715596330275,6.00339449541284,74,L,6.16666666666667,2.48715596330275
666129,2024,ST,44.296,2.57773333333333,5.85706666666667,74,L,6.16666666666667,2.57773333333333
666129,2024,CH,37.2863636363636,2.97568181818182,5.71681818181818,74,L,6.16666666666667,2.97568181818182
666129,2023,CH,39.1619047619048,2.73,5.99428571428572,74,L,6.16666666666667,2.73
666129,2023,SL,46.5827956989247,2.33956989247312,6.04107526881721,74,L,6.16666666666667,2.33956989247312
666142,2024,CH,44.0935960591133,1.17396551724138,6.2614039408867,76,L,6.33333333333333,1.17396551724138
666142,2025,CH,37.5963302752294,1.28963302752294,6.09339449541284,76,L,6.33333333333333,1.28963302752294
666142,2025,SL,36.4337837837838,1.45621621621622,6.05716216216216,76,L,6.33333333333333,1.45621621621622
666142,2023,CH,40.7733766233766,1.42350649350649,6.14363636363636,76,L,6.33333333333333,1.42350649350649
666142,2026,CH,41.2019230769231,1.23038461538462,6.18442307692308,76,L,6.33333333333333,1.23038461538462
666142,2023,SL,39.8257142857143,1.49628571428571,6.13466666666667,76,L,6.33333333333333,1.49628571428571
666142,2024,SL,43.1798882681564,1.28988826815642,6.23463687150838,76,L,6.33333333333333,1.28988826815642
666142,2024,KC,46.3869047619048,1.17690476190476,6.35166666666667,76,L,6.33333333333333,1.17690476190476
666157,2024,CU,19.8009259259259,3.58217592592593,5.54782407407407,78,L,6.5,3.58217592592593
666157,2025,CU,16.4853868194843,3.70985673352436,5.43452722063038,78,L,6.5,3.70985673352436
666157,2026,CU,16.0536363636364,3.72290909090909,5.34409090909091,78,L,6.5,3.72290909090909
666157,2026,CH,14.5765151515152,3.70954545454545,5.27121212121212,78,L,6.5,3.70954545454545
666157,2025,CH,15.488813559322,3.67630508474576,5.37935593220339,78,L,6.5,3.67630508474576
666157,2024,CH,18.9221556886227,3.52850299401198,5.48137724550898,78,L,6.5,3.52850299401198
666159,2024,ST,43.225352112676,-2.01154929577465,5.47859154929577,78,R,6.5,2.01154929577465
666159,2023,ST,41.6652892561984,-2.00388429752066,5.34801652892562,78,R,6.5,2.00388429752066
666159,2023,CU,49.3096774193548,-1.83209677419355,5.59935483870968,78,R,6.5,1.83209677419355
666171,2025,ST,36.3769911504425,-2.13265486725664,5.82380530973451,77,R,6.41666666666667,2.13265486725664
666171,2026,ST,35.5299363057325,-2.34687898089172,5.61484076433121,77,R,6.41666666666667,2.34687898089172
666171,2025,SL,41.04,-1.85733333333333,6.0512,77,R,6.41666666666667,1.85733333333333
666171,2026,SL,38.5355555555556,-2.07066666666667,5.74266666666667,77,R,6.41666666666667,2.07066666666667
666200,2023,SL,35.2384615384615,2.28146853146853,5.77300699300699,72,L,6,2.28146853146853
666200,2026,ST,27.449375,2.651125,5.572375,72,L,6,2.651125
666200,2025,ST,30.5832911392405,2.45174683544304,5.70544303797468,72,L,6,2.45174683544304
666200,2024,SL,38.78828125,2.383125,5.9203125,72,L,6,2.383125
666200,2026,CH,31.158371040724,2.51932126696832,5.69244343891403,72,L,6,2.51932126696832
666200,2024,CH,38.878125,2.41765625,5.964921875,72,L,6,2.41765625
666200,2025,SL,33.4451923076923,2.32480769230769,5.88,72,L,6,2.32480769230769
666200,2023,CH,34.7547619047619,2.30373015873016,5.78095238095238,72,L,6,2.30373015873016
666200,2025,CH,32.1582456140351,2.43533333333333,5.77112280701754,72,L,6,2.43533333333333
666201,2023,SL,38.2661016949153,-2.10152542372881,5.75186440677966,78,R,6.5,2.10152542372881
666201,2024,SL,37.125,-2.53571428571428,5.70196428571429,78,R,6.5,2.53571428571428
666204,2023,SL,63.2084507042254,-0.501408450704225,6.49507042253521,73,R,6.08333333333333,0.501408450704225
666204,2024,SL,61.6084745762712,-0.452796610169492,6.43694915254237,73,R,6.08333333333333,0.452796610169492
666205,2024,SL,52.808,1.4201,6.5686,79,L,6.58333333333333,1.4201
666205,2023,SL,33.9912280701754,2.23175438596491,5.98105263157895,79,L,6.58333333333333,2.23175438596491
666214,2024,CH,49.7247311827957,0.986666666666667,6.27096774193548,77,L,6.41666666666667,0.986666666666667
666214,2025,CU,51.474,0.7872,6.2848,77,L,6.41666666666667,0.7872
666214,2023,CH,36.0107142857143,1.05642857142857,5.77446428571429,77,L,6.41666666666667,1.05642857142857
666214,2024,CU,52.3924242424243,1.10893939393939,6.34651515151515,77,L,6.41666666666667,1.10893939393939
666214,2023,CU,38.4461538461538,1.21326923076923,5.83903846153846,77,L,6.41666666666667,1.21326923076923
666214,2025,SL,45.2487179487179,0.954358974358974,6.12470085470086,77,L,6.41666666666667,0.954358974358974
666277,2025,ST,24.0566666666667,-2.29116666666667,5.27,74,R,6.16666666666667,2.29116666666667
666277,2025,SL,27.1686274509804,-2.65686274509804,5.44509803921569,74,R,6.16666666666667,2.65686274509804
666277,2026,SL,33.1320987654321,-2.56518518518519,5.52518518518518,74,R,6.16666666666667,2.56518518518519
666277,2024,ST,21.7701030927835,-1.7360824742268,5.16711340206186,74,R,6.16666666666667,1.7360824742268
666277,2023,CH,26.6622950819672,-1.59639344262295,5.35950819672131,74,R,6.16666666666667,1.59639344262295
666277,2023,ST,23.5311320754717,-1.71820754716981,5.1872641509434,74,R,6.16666666666667,1.71820754716981
666277,2026,CH,37.9555555555555,-2.40416666666667,5.67342592592593,74,R,6.16666666666667,2.40416666666667
666277,2025,CH,34.3896907216495,-2.28494845360825,5.65835051546392,74,R,6.16666666666667,2.28494845360825
666374,2023,SL,29.8404255319149,-2.6486524822695,5.08836879432624,73,R,6.08333333333333,2.6486524822695
666374,2025,SL,29.7487922705314,-2.68270531400966,5.2243961352657,73,R,6.08333333333333,2.68270531400966
666374,2025,CH,27.2585365853659,-2.7409756097561,5.14585365853659,73,R,6.08333333333333,2.7409756097561
666374,2026,SL,30.5295081967213,-2.62377049180328,5.19639344262295,73,R,6.08333333333333,2.62377049180328
666619,2023,SL,30.9490196078431,-1.61039215686274,5.66578431372549,75,R,6.25,1.61039215686274
666659,2025,SL,31.5177777777778,-1.16222222222222,5.7,74,R,6.16666666666667,1.16222222222222
666661,2025,SL,47.9576923076923,-1.45538461538462,5.80519230769231,73,R,6.08333333333333,1.45538461538462
666661,2026,CH,45.4094594594595,-1.63432432432432,5.75905405405406,73,R,6.08333333333333,1.63432432432432
666711,2025,SL,44.0888888888889,-1.0962962962963,6.0587037037037,70,R,5.83333333333333,1.0962962962963
666720,2024,SL,27.34,-2.03107692307692,5.63538461538462,74,R,6.16666666666667,2.03107692307692
666745,2023,CH,51.5115789473684,-0.911368421052631,6.08778947368421,74,R,6.16666666666667,0.911368421052631
666745,2024,CH,55.8155172413793,-1.23241379310345,6.13405172413793,74,R,6.16666666666667,1.23241379310345
666808,2026,SL,21.5517647058823,-1.44352941176471,5.51282352941176,74,R,6.16666666666667,1.44352941176471
666808,2023,SL,19.731884057971,-1.64811594202899,5.39463768115942,74,R,6.16666666666667,1.64811594202899
666808,2024,SL,21.1635687732342,-1.47940520446097,5.50758364312268,74,R,6.16666666666667,1.47940520446097
666808,2025,SL,18.003861003861,-1.30416988416988,5.44498069498069,74,R,6.16666666666667,1.30416988416988
666974,2023,CH,20.4738461538462,-2.32769230769231,5.60815384615385,76,R,6.33333333333333,2.32769230769231
666974,2025,ST,13.1073529411765,-2.49661764705882,5.33941176470588,76,R,6.33333333333333,2.49661764705882
666974,2024,CH,23.2384057971015,-2.18413043478261,5.68746376811594,76,R,6.33333333333333,2.18413043478261
666974,2026,FS,20.9301369863014,-2.34438356164384,5.6713698630137,76,R,6.33333333333333,2.34438356164384
666974,2025,CH,20.7738461538462,-2.36907692307692,5.67630769230769,76,R,6.33333333333333,2.36907692307692
667297,2025,CU,48.0625,-0.94171875,6.3296875,78,R,6.5,0.94171875
667297,2024,SL,36.9729166666667,-1.23,5.95416666666667,78,R,6.5,1.23
667297,2026,SL,40.8976,-1.3884,6.18312,78,R,6.5,1.3884
667297,2026,CU,50.8569892473118,-1.0158064516129,6.53397849462366,78,R,6.5,1.0158064516129
667297,2024,CU,48.4365853658537,-0.931463414634147,6.35975609756098,78,R,6.5,0.931463414634147
667297,2025,SL,37.1621052631579,-1.33821052631579,5.94831578947369,78,R,6.5,1.33821052631579
667463,2025,SL,29.0584905660377,1.99679245283019,5.59830188679246,74,L,6.16666666666667,1.99679245283019
667463,2024,SL,28.5916666666667,1.97895833333333,5.46229166666667,74,L,6.16666666666667,1.97895833333333
667463,2023,CH,19.1260869565217,2.01130434782609,5.27782608695652,74,L,6.16666666666667,2.01130434782609
667463,2026,CH,22.4683333333333,2.10666666666667,5.4335,74,L,6.16666666666667,2.10666666666667
667463,2025,CH,26.1971830985915,2.07633802816901,5.59183098591549,74,L,6.16666666666667,2.07633802816901
667463,2024,CH,23.9983050847458,2.02601694915254,5.38398305084746,74,L,6.16666666666667,2.02601694915254
667463,2026,SL,26.6404255319149,2.03893617021277,5.51127659574468,74,L,6.16666666666667,2.03893617021277
667725,2024,CU,62.334328358209,-2.09283582089552,5.90522388059702,72,R,6,2.09283582089552
667755,2023,KC,37.7611940298508,-1.15477611940299,6.06014925373134,75,R,6.25,1.15477611940299
667755,2026,KC,39.2799126637555,-2.1492576419214,5.87393013100437,75,R,6.25,2.1492576419214
667755,2025,KC,41.6135849056604,-0.971622641509434,6.00294339622641,75,R,6.25,0.971622641509434
667755,2024,KC,41.3826923076923,-1.29480769230769,6.11403846153846,75,R,6.25,1.29480769230769
667755,2025,SL,38.1153846153846,-1.11065934065934,5.89813186813187,75,R,6.25,1.11065934065934
667755,2026,FS,33.0497206703911,-2.40005586592179,5.68245810055866,75,R,6.25,2.40005586592179
667755,2025,FS,35.460162601626,-1.26715447154472,5.78373983739838,75,R,6.25,1.26715447154472
667755,2024,FS,34.7054794520548,-1.53424657534247,5.93438356164384,75,R,6.25,1.53424657534247
668338,2024,ST,15.1898617511521,-3.92751152073733,4.4978801843318,77,R,6.41666666666667,3.92751152073733
668390,2025,SL,42.3377358490566,-1.57792452830189,5.58169811320755,74,R,6.16666666666667,1.57792452830189
668390,2026,SL,42.2652777777778,-1.77166666666667,5.53111111111111,74,R,6.16666666666667,1.77166666666667
668390,2024,SL,40.704347826087,-1.82673913043478,5.46717391304348,74,R,6.16666666666667,1.82673913043478
668390,2026,FS,33.8953488372093,-1.91255813953488,5.31162790697675,74,R,6.16666666666667,1.91255813953488
668674,2024,SL,42.7547826086957,-2.02626086956522,6.00843478260869,74,R,6.16666666666667,2.02626086956522
668674,2025,SL,41.07265625,-1.874921875,5.9809375,74,R,6.16666666666667,1.874921875
668674,2026,SL,42.8291666666667,-1.69302083333333,5.97510416666666,74,R,6.16666666666667,1.69302083333333
668674,2024,CH,40.4139784946237,-2.2547311827957,5.92096774193549,74,R,6.16666666666667,2.2547311827957
668674,2023,CH,43.655737704918,-2.16475409836066,6.07934426229508,74,R,6.16666666666667,2.16475409836066
668674,2025,CH,39.8934210526316,-1.96684210526316,5.92039473684211,74,R,6.16666666666667,1.96684210526316
668674,2026,CH,40.863829787234,-1.85659574468085,5.92297872340426,74,R,6.16666666666667,1.85659574468085
668678,2025,KC,41.4932960893855,-2.93041899441341,5.92581005586592,74,R,6.16666666666667,2.93041899441341
668678,2024,KC,41.0050295857988,-2.87908284023669,5.83298816568047,74,R,6.16666666666667,2.87908284023669
668678,2023,KC,42.1895652173913,-2.84591304347826,5.87139130434783,74,R,6.16666666666667,2.84591304347826
668678,2024,SL,39.3581081081081,-2.89054054054054,5.78864864864865,74,R,6.16666666666667,2.89054054054054
668678,2026,SL,44.9331395348837,-2.57656976744186,6.00982558139535,74,R,6.16666666666667,2.57656976744186
668678,2025,CH,35.7166666666667,-3.0648717948718,5.82547008547009,74,R,6.16666666666667,3.0648717948718
668678,2026,CH,37.4047244094488,-2.80818897637795,5.79771653543307,74,R,6.16666666666667,2.80818897637795
668678,2023,CH,36.9056074766355,-2.93869158878505,5.73289719626168,74,R,6.16666666666667,2.93869158878505
668678,2024,CH,35.810989010989,-2.97043956043956,5.77549450549451,74,R,6.16666666666667,2.97043956043956
668678,2025,SL,41.4123655913979,-2.84709677419355,5.95188172043011,74,R,6.16666666666667,2.84709677419355
668678,2026,KC,43.3277027027027,-2.6747972972973,5.93648648648649,74,R,6.16666666666667,2.6747972972973
668820,2025,SL,39.9324074074074,-2.48555555555555,5.7912037037037,75,R,6.25,2.48555555555555
668868,2023,CU,58.2506329113924,0.505822784810126,5.97164556962025,74,L,6.16666666666667,0.505822784810126
668868,2024,SL,55.3790697674419,0.69046511627907,5.95093023255814,74,L,6.16666666666667,0.69046511627907
668868,2023,SL,53.6397260273973,0.716712328767124,5.88630136986302,74,L,6.16666666666667,0.716712328767124
668873,2026,SL,46.7469387755102,-2.4330612244898,5.98714285714286,76,R,6.33333333333333,2.4330612244898
668873,2026,KC,46.0898550724638,-2.58405797101449,5.96159420289855,76,R,6.33333333333333,2.58405797101449
668881,2026,SL,39.3115942028986,-1.98971014492754,6.09391304347826,77,R,6.41666666666667,1.98971014492754
668881,2025,SL,32.0023489932886,-2.09607382550336,5.86855704697987,77,R,6.41666666666667,2.09607382550336
668881,2024,SL,29.3549872122762,-2.22833759590793,5.87278772378517,77,R,6.41666666666667,2.22833759590793
668881,2023,SL,28.4265734265734,-2.39608391608392,5.82321678321678,77,R,6.41666666666667,2.39608391608392
668881,2024,FS,34.3674418604651,-1.88720930232558,5.96848837209302,77,R,6.41666666666667,1.88720930232558
668881,2025,FS,35.1441176470588,-1.66941176470588,5.89955882352941,77,R,6.41666666666667,1.66941176470588
668909,2025,ST,32.8552529182879,-2.89836575875486,5.91984435797665,78,R,6.5,2.89836575875486
668909,2026,ST,30.1755319148936,-2.88212765957447,5.7945390070922,78,R,6.5,2.88212765957447
668909,2023,CU,46.2706896551724,-2.52413793103448,6.07948275862069,78,R,6.5,2.52413793103448
668909,2025,CU,39.0628,-2.77572,6.16816,78,R,6.5,2.77572
668909,2024,CU,40.9916666666667,-2.79842592592593,6.02203703703704,78,R,6.5,2.79842592592593
668909,2023,SL,37.4058823529412,-2.86579831932773,5.79420168067227,78,R,6.5,2.86579831932773
668909,2026,CU,37.1837320574163,-2.72401913875598,6.08435406698565,78,R,6.5,2.72401913875598
668909,2024,SL,33.36,-3.05184615384615,5.75169230769231,78,R,6.5,3.05184615384615
668933,2026,SL,53.6608247422681,-0.0396907216494845,6.33309278350515,74,R,6.16666666666667,0.0396907216494845
668933,2025,SL,53.7769547325103,-0.177325102880658,6.40954732510288,74,R,6.16666666666667,0.177325102880658
668933,2024,SL,46.1810256410256,-0.658051282051282,6.14923076923077,74,R,6.16666666666667,0.658051282051282
668933,2023,SL,49.6798742138365,-0.967044025157232,6.18251572327044,74,R,6.16666666666667,0.967044025157232
668941,2023,ST,37.5463414634146,1.59292682926829,5.49317073170732,71,L,5.91666666666667,1.59292682926829
668941,2024,ST,33.2455284552846,1.69886178861789,5.42650406504065,71,L,5.91666666666667,1.69886178861789
668941,2026,ST,29.1264705882353,2.14705882352941,5.25745098039216,71,L,5.91666666666667,2.14705882352941
668941,2026,CH,31.0339285714286,1.99696428571429,5.33892857142857,71,L,5.91666666666667,1.99696428571429
668941,2023,CH,37.3345454545455,1.61363636363636,5.51872727272727,71,L,5.91666666666667,1.61363636363636
668941,2025,ST,31.2660377358491,2.01201257861635,5.38289308176101,71,L,5.91666666666667,2.01201257861635
668941,2024,CH,32.9974683544304,1.69455696202532,5.45189873417722,71,L,5.91666666666667,1.69455696202532
668941,2025,CH,32.4135416666667,1.87229166666667,5.44604166666667,71,L,5.91666666666667,1.87229166666667
668943,2024,SL,33.0081632653061,-1.70551020408163,4.78,72,R,6,1.70551020408163
668964,2024,CH,58.4270833333334,-1.01583333333333,5.8609375,73,R,6.08333333333333,1.01583333333333
668964,2026,FS,63.4234567901234,-0.741975308641976,5.94,73,R,6.08333333333333,0.741975308641976
668964,2025,FS,60.3585714285715,-0.823428571428571,5.76628571428572,73,R,6.08333333333333,0.823428571428571
668964,2026,SL,65,-0.7825,5.97729166666667,73,R,6.08333333333333,0.7825
668964,2024,SL,61.5527659574468,-0.965489361702128,5.91212765957447,73,R,6.08333333333333,0.965489361702128
668964,2025,SL,61.8577464788733,-0.885211267605634,5.96507042253521,73,R,6.08333333333333,0.885211267605634
668968,2024,SL,26.7283950617284,-1.10061728395062,5.80123456790124,76,R,6.33333333333333,1.10061728395062
668970,2023,ST,13.8439393939394,-2.74151515151515,5.16181818181818,79,R,6.58333333333333,2.74151515151515
668984,2026,ST,15.8770833333333,-2.224375,4.45979166666667,74,R,6.16666666666667,2.224375
668984,2025,ST,14.5641791044776,-2.39388059701493,4.47761194029851,74,R,6.16666666666667,2.39388059701493
668984,2026,SL,14.2048780487805,-2.18195121951219,4.43731707317073,74,R,6.16666666666667,2.18195121951219
668984,2025,CH,13.1904761904762,-2.28928571428571,4.48547619047619,74,R,6.16666666666667,2.28928571428571
669020,2026,CU,53.6725490196078,1.55117647058824,5.97294117647059,74,L,6.16666666666667,1.55117647058824
669020,2025,CU,50.2810810810811,1.92198198198198,6.01774774774775,74,L,6.16666666666667,1.92198198198198
669020,2026,SL,48.72,1.773,5.8964,74,L,6.16666666666667,1.773
669020,2025,SL,43.6274509803922,2.15607843137255,5.85333333333333,74,L,6.16666666666667,2.15607843137255
669022,2024,CH,46.2280991735537,1.83917355371901,5.73768595041322,74,L,6.16666666666667,1.83917355371901
669022,2024,CU,53.6047413793104,1.71620689655173,5.91094827586206,74,L,6.16666666666667,1.71620689655173
669022,2025,CH,42.7112,1.93904,5.58312,74,L,6.16666666666667,1.93904
669022,2025,CU,51.5841379310345,1.69389655172414,5.78013793103448,74,L,6.16666666666667,1.69389655172414
669022,2023,CU,53.8288135593221,1.48627118644068,5.96033898305085,74,L,6.16666666666667,1.48627118644068
669022,2025,SL,43.5461988304094,1.97561403508772,5.5940350877193,74,L,6.16666666666667,1.97561403508772
669022,2026,CU,53.3887005649717,1.58610169491525,5.6845197740113,74,L,6.16666666666667,1.58610169491525
669022,2026,CH,46.715306122449,1.75183673469388,5.56622448979592,74,L,6.16666666666667,1.75183673469388
669022,2023,SL,49.4613333333333,1.62773333333333,5.94866666666667,74,L,6.16666666666667,1.62773333333333
669022,2026,SL,47.8818181818182,1.81434343434343,5.54969696969697,74,L,6.16666666666667,1.81434343434343
669060,2024,CU,46.914953271028,-2.8381308411215,5.71682242990654,74,R,6.16666666666667,2.8381308411215
669060,2025,CU,39.2367647058823,-2.58808823529412,5.7160294117647,74,R,6.16666666666667,2.58808823529412
669060,2025,CH,35.504347826087,-2.70144927536232,5.74449275362319,74,R,6.16666666666667,2.70144927536232
669062,2025,SL,33.768085106383,1.81148936170213,6.28617021276596,77,L,6.41666666666667,1.81148936170213
669062,2026,SL,38.9212962962963,1.53824074074074,6.46092592592593,77,L,6.41666666666667,1.53824074074074
669062,2024,ST,39.7558823529412,1.23985294117647,6.49779411764706,77,L,6.41666666666667,1.23985294117647
669062,2025,CH,21.1701754385965,2.10578947368421,5.81368421052632,77,L,6.41666666666667,2.10578947368421
669062,2024,CH,23.9585858585859,1.70828282828283,6.00631313131313,77,L,6.41666666666667,1.70828282828283
669084,2024,SL,44.2279069767442,2.74790697674419,5.47883720930233,73,L,6.08333333333333,2.74790697674419
669084,2024,CH,42.3777777777778,2.90013888888889,5.48611111111111,73,L,6.08333333333333,2.90013888888889
669084,2025,CH,41.12,2.8934,5.432,73,L,6.08333333333333,2.8934
669084,2025,SL,44.85,2.6175,5.48153846153846,73,L,6.08333333333333,2.6175
669084,2024,CU,48.072,2.8482,5.6382,73,L,6.08333333333333,2.8482
669093,2024,FS,59.3913978494624,-0.789247311827957,5.63623655913978,73,R,6.08333333333333,0.789247311827957
669093,2025,FS,62.9544776119403,-0.621044776119403,5.6805223880597,73,R,6.08333333333333,0.621044776119403
669093,2026,FS,66.1953488372093,-0.468604651162791,5.67093023255814,73,R,6.08333333333333,0.468604651162791
669093,2025,SL,62.7185567010309,-0.746288659793814,5.76268041237113,73,R,6.08333333333333,0.746288659793814
669093,2024,SL,59.7151785714286,-0.845178571428571,5.72,73,R,6.08333333333333,0.845178571428571
669111,2024,SL,39.1438596491228,-1.57754385964912,5.58929824561404,75,R,6.25,1.57754385964912
669160,2026,ST,28.8809210526316,-2.18276315789474,5.25598684210526,78,R,6.5,2.18276315789474
669160,2025,ST,20.3742382271468,-2.33853185595568,4.94764542936288,78,R,6.5,2.33853185595568
669160,2026,CH,32.9,-2.04634615384615,5.37961538461538,78,R,6.5,2.04634615384615
669165,2026,CH,42.2009708737864,-1.11349514563107,5.71203883495145,75,R,6.25,1.11349514563107
669194,2025,CU,52.675,-1.36625,6.20333333333334,75,R,6.25,1.36625
669194,2023,CH,43.0909090909091,-1.25840909090909,5.8725,75,R,6.25,1.25840909090909
669194,2025,SL,51.3397260273973,-1.39006849315068,6.21767123287671,75,R,6.25,1.39006849315068
669194,2026,SL,52.8438461538462,-1.18961538461538,6.26484615384615,75,R,6.25,1.18961538461538
669194,2026,CU,55.75,-1.186,6.30875,75,R,6.25,1.186
669194,2024,CH,42.1478991596639,-1.82411764705882,5.91243697478991,75,R,6.25,1.82411764705882
669194,2024,CU,48.9425925925926,-1.70222222222222,6.0712962962963,75,R,6.25,1.70222222222222
669194,2024,SL,47.7734042553191,-1.70446808510638,6.14106382978723,75,R,6.25,1.70446808510638
669199,2026,FS,35.4186046511628,-1.83441860465116,5.62186046511628,74,R,6.16666666666667,1.83441860465116
669199,2026,ST,32.8417721518987,-1.97848101265823,5.58012658227848,74,R,6.16666666666667,1.97848101265823
669199,2026,CU,45.4836734693878,-1.4534693877551,5.99510204081632,74,R,6.16666666666667,1.4534693877551
669199,2025,FS,34.5983870967742,-1.61112903225806,5.56112903225807,74,R,6.16666666666667,1.61112903225806
669199,2026,SL,40.7858974358974,-1.57294871794872,5.83858974358974,74,R,6.16666666666667,1.57294871794872
669199,2025,SL,39.1404411764706,-1.45191176470588,5.74455882352941,74,R,6.16666666666667,1.45191176470588
669199,2025,ST,32.109243697479,-1.80361344537815,5.48193277310925,74,R,6.16666666666667,1.80361344537815
669203,2023,ST,40.6072727272727,-0.762727272727272,5.76581818181818,75,R,6.25,0.762727272727272
669203,2023,CU,48.6364583333334,-0.393333333333333,6.06760416666667,75,R,6.25,0.393333333333333
669203,2024,SL,44.4733990147783,-0.925172413793104,6.01906403940887,75,R,6.25,0.925172413793104
669203,2025,CU,45.83125,-0.5525,5.98270833333333,75,R,6.25,0.5525
669203,2024,CU,48.3756097560976,-0.772804878048781,6.06760162601625,75,R,6.25,0.772804878048781
669203,2024,CH,39.3716312056737,-1.08,5.68914893617022,75,R,6.25,1.08
669203,2025,SL,39.682,-0.8196,5.7998,75,R,6.25,0.8196
669203,2023,CH,39.4546875,-0.7275,5.685,75,R,6.25,0.7275
669211,2024,SL,39.6662576687117,2.22730061349693,5.83466257668712,72,L,6,2.22730061349693
669211,2025,SL,35.9007407407408,1.95074074074074,5.79059259259259,72,L,6,1.95074074074074
669211,2024,CH,41.6709677419355,2.12532258064516,5.80145161290323,72,L,6,2.12532258064516
669211,2025,CH,36.6754385964912,1.90043859649123,5.74780701754386,72,L,6,1.90043859649123
669211,2026,SL,36.9103448275862,2.03879310344828,5.84948275862069,72,L,6,2.03879310344828
669211,2026,CH,37.3472727272727,2.00745454545455,5.76145454545454,72,L,6,2.00745454545455
669212,2023,CH,46.365306122449,-0.544489795918367,5.61428571428571,70,R,5.83333333333333,0.544489795918367
669212,2026,SL,50.1933333333333,-0.556222222222222,5.83866666666667,70,R,5.83333333333333,0.556222222222222
669212,2024,SL,46.7513043478261,-0.478869565217392,5.68860869565218,70,R,5.83333333333333,0.478869565217392
669212,2024,CH,44.1255319148936,-0.617765957446808,5.67585106382979,70,R,5.83333333333333,0.617765957446808
669212,2023,SL,49.1815384615385,-0.429846153846154,5.60815384615385,70,R,5.83333333333333,0.429846153846154
669212,2026,CH,47.719298245614,-0.627894736842105,5.80333333333334,70,R,5.83333333333333,0.627894736842105
669276,2024,SL,45.2648351648352,1.81831501831502,6.45450549450549,75,L,6.25,1.81831501831502
669276,2026,SL,48.3716216216216,1.77612612612613,6.54243243243243,75,L,6.25,1.77612612612613
669276,2025,SL,46.2804281345566,1.80785932721713,6.50911314984709,75,L,6.25,1.80785932721713
669276,2026,CH,45.078,1.8772,6.428,75,L,6.25,1.8772
669276,2024,CH,43.3375,1.87767857142857,6.37232142857143,75,L,6.25,1.87767857142857
669276,2025,CH,43.8118421052632,1.90907894736842,6.40421052631579,75,L,6.25,1.90907894736842
669302,2024,FS,39.5384615384616,-1.22621301775148,5.73313609467455,78,R,6.5,1.22621301775148
669302,2025,FS,34.9148936170213,-0.981574468085107,5.66634042553191,78,R,6.5,0.981574468085107
669302,2026,CU,43.5857142857143,-1.01181818181818,5.97805194805195,78,R,6.5,1.01181818181818
669302,2025,ST,40.2861538461539,-0.965692307692307,5.71969230769231,78,R,6.5,0.965692307692307
669302,2024,ST,42.5032258064516,-1.22496774193548,5.80290322580645,78,R,6.5,1.22496774193548
669302,2023,FS,46.2355769230769,-1.06336538461538,6.06528846153846,78,R,6.5,1.06336538461538
669302,2026,FS,40.7753731343284,-1.13194029850746,5.99828358208955,78,R,6.5,1.13194029850746
669302,2026,SL,45.939837398374,-1.00853658536585,6.07634146341463,78,R,6.5,1.00853658536585
669302,2024,SL,43.6822306238186,-1.15822306238185,5.82270321361058,78,R,6.5,1.15822306238185
669302,2025,SL,40.8672268907563,-0.967114845938376,5.75750700280112,78,R,6.5,0.967114845938376
669302,2026,CH,38.7686274509804,-1.1856862745098,5.98235294117647,78,R,6.5,1.1856862745098
669302,2023,SL,51.0651583710407,-1.00588235294118,6.15194570135747,78,R,6.5,1.00588235294118
669302,2023,KC,56.0348837209302,-0.837441860465116,6.37790697674419,78,R,6.5,0.837441860465116
669308,2024,SL,38.2095238095238,-1.4547619047619,6.38619047619047,80,R,6.66666666666667,1.4547619047619
669308,2025,SL,36.9196078431373,-1.51333333333333,6.46274509803922,80,R,6.66666666666667,1.51333333333333
669330,2026,CH,50.5627272727273,-0.899090909090909,6.98381818181818,80,R,6.66666666666667,0.899090909090909
669330,2026,SL,54.0515625,-0.7709375,7.0659375,80,R,6.66666666666667,0.7709375
669330,2025,CH,48.0061224489796,-1.22551020408163,7.00367346938776,80,R,6.66666666666667,1.22551020408163
669358,2025,KC,40.0979472140762,-1.31812316715543,5.85108504398826,75,R,6.25,1.31812316715543
669358,2024,KC,41.255905511811,-1.42314960629921,5.84086614173228,75,R,6.25,1.42314960629921
669358,2026,KC,39.8981762917933,-1.16261398176292,5.80772036474164,75,R,6.25,1.16261398176292
669358,2024,SL,37.9032520325203,-1.5479674796748,5.78910569105691,75,R,6.25,1.5479674796748
669358,2024,CH,35.2350877192983,-1.61421052631579,5.72385964912281,75,R,6.25,1.61421052631579
669358,2025,CH,35.4979865771812,-1.45208053691275,5.7248322147651,75,R,6.25,1.45208053691275
