pitcher,grp,pitch_type,player_name,n,resid_pp,whiff_pct,arm_diff,own_arm,fb_arm,as_gap,spin_nz_pct,cue_val,big,cue_pct,contrib_pp,aligned,share,sim_pct,arm_gap,slot,fb_slot
664299,offspeed,CH,"Javier, Cristian",213,4.20013045517421,30.5164319248826,1.88249628336992,36.7235227272728,35.9794471584387,-0.136178403755869,100,1.88249628336992,TRUE,0.925133689839572,0.765413410972464,TRUE,0.182235627950446,93,1.9,37,36
596295,offspeed,CH,"Gomber, Austin",415,1.22549163383162,22.6506024096386,1.88836028217894,52.7390332645322,52.8091542153434,-0.0170457831325302,100,1.88836028217894,TRUE,0.919786096256684,0.756266160023774,TRUE,0.617112462578986,92,1.9,53,53
694813,offspeed,CH,"Stone, Gavin",346,4.15515330103465,36.7052023121387,1.88886799750735,46.9673410404625,47.7474158070302,0.0374335260115607,100,1.88886799750735,TRUE,0.914438502673797,0.747118909075084,TRUE,0.179805377791729,91,1.9,47,48
554430,offspeed,FS,"Wheeler, Zack",375,2.47816499391381,41.0666666666667,1.86433918862678,24.2928,23.0702833204888,0.00554400000000006,100,1.86433918862678,TRUE,0.910714285714286,0.74074850216439,TRUE,0.298910082251833,91,1.9,24,23
666142,offspeed,CH,"Ragans, Cole",721,5.17425832131485,43.6893203883495,1.91635440137449,42.1936199722608,43.6466431522469,0.00308460471567277,100,1.91635440137449,TRUE,0.909090909090909,0.737971658126394,TRUE,0.142623659720736,91,1.9,42,44
592866,offspeed,CH,"Williams, Trevor",222,-5.68549026494967,25.6756756756757,1.92747616522159,16.3815615615616,17.494392922519,0.228554054054054,100,1.92747616522159,TRUE,0.903743315508022,0.728824407177705,FALSE,,90,1.9,16,17
670955,offspeed,CH,"Uceta, Edwin",376,2.89746777989565,35.3723404255319,1.95036147720638,14.7544926350245,14.5865932561901,-0.107127659574468,100,1.95036147720638,TRUE,0.898395721925134,0.719677156229015,TRUE,0.24838141815504,90,2,15,15
683004,offspeed,CH,"Leiter, Jack",313,-4.34387714051927,30.6709265175719,1.9521202851064,44.1778367369818,44.3487635968475,-0.165562300319489,100,1.9521202851064,TRUE,0.893048128342246,0.710529905280325,FALSE,,89,2,44,44
502171,offspeed,FS,"Cobb, Alex",284,-2.13839275100604,21.4788732394366,1.87763872031768,38.2406970810369,39.3491605092742,-0.0830845070422536,100,1.87763872031768,TRUE,0.892857142857143,0.710203217746444,FALSE,,89,1.9,38,39
669330,offspeed,CH,"Wells, Tyler",201,7.13518882236635,25.3731343283582,1.95504808641451,49.7748427672956,51.2946402684942,0.027636815920398,100,1.95504808641451,TRUE,0.887700534759358,0.701382654331635,TRUE,0.0982991020690361,89,2,50,51
656849,offspeed,CH,"Peterson, David",527,-3.49248954314483,24.6679316888046,1.95505172000851,41.7533936651584,40.3537420631241,0.165286527514231,100,1.95505172000851,TRUE,0.882352941176471,0.692235403382946,FALSE,,88,2,42,40
657097,offspeed,CH,"Webb, Jacob",567,9.84176516751933,37.9188712522046,1.95845621007787,34.3634734952946,32.7307533655661,0.114141093474427,100,1.95845621007787,TRUE,0.877005347593583,0.683088152434256,TRUE,0.0694070769630477,88,2,34,33
489446,offspeed,FS,"Yates, Kirby",503,-4.75483735320876,31.8091451292247,2.07819029463311,20.2680793616678,20.2680682229498,-0.00135785288270373,100,2.07819029463311,TRUE,0.875,0.679657933328497,FALSE,,88,2.1,20,20
641302,offspeed,CH,"Alexander, Tyler",331,-7.67370475844541,22.6586102719033,2.0304146056403,34.2344410876133,34.3638277424831,-0.0384380664652567,100,2.0304146056403,TRUE,0.871657754010695,0.673940901485566,FALSE,,87,2,34,34
663567,offspeed,CH,"Lambert, Peter",412,8.99462062667873,33.9805825242718,2.03466331991672,48.9992718446602,50.0663759334064,0.0150922330097087,100,2.03466331991672,TRUE,0.866310160427808,0.664793650536876,TRUE,0.073910137862296,87,2,49,50
676282,offspeed,CH,"Cantillo, Joey",567,7.51088935088918,44.2680776014109,2.08384809198353,51.8571428571429,52.3247932774848,-0.00126102292768959,100,2.08384809198353,TRUE,0.86096256684492,0.655646399588186,TRUE,0.0872927783859001,86,2.1,52,52
670102,offspeed,FS,"Francis, Bowden",257,-5.70500947586725,27.6264591439689,2.0966991503204,38.989453125,38.8325405175295,-0.01430078125,100,2.0966991503204,TRUE,0.857142857142857,0.649112648910551,FALSE,,86,2.1,39,39
656605,offspeed,CH,"Keller, Mitch",204,-4.55209517139734,17.6470588235294,2.08503744562088,38.1204545454546,36.3147602653915,-0.0734313725490196,100,2.08503744562088,TRUE,0.855614973262032,0.646499148639497,FALSE,,86,2.1,38,36
621112,offspeed,CH,"Blackburn, Paul",312,9.84302930769158,31.0897435897436,2.08509470162744,47.6576616499442,47.8095369758281,-0.0966282051282051,100,2.08509470162744,TRUE,0.850267379679145,0.637351897690807,TRUE,0.0647516001189557,85,2.1,48,48
607067,offspeed,CH,"Rea, Colin",448,-3.65792717850055,26.7857142857143,2.12435596641137,32.1159453302962,30.527859053474,0.0435558035714283,100,2.12435596641137,TRUE,0.844919786096257,0.628204646742117,FALSE,,84,2.1,32,31
669438,offspeed,CH,"Englert, Mason",268,2.47236529497918,32.8358208955224,2.13660697590917,38.5542794200601,39.4316768621501,-0.293694029850746,100,2.13660697590917,TRUE,0.839572192513369,0.619057395793427,TRUE,0.250390748102877,84,2.1,39,39
680885,offspeed,FS,"Schwellenbach, Spencer",250,0.924371068705016,43.6,2.12559437157466,34.6704,33.5176839603322,-0.015548,100,2.12559437157466,TRUE,0.839285714285714,0.618567364492605,TRUE,0.66917646542008,84,2.1,35,34
641154,offspeed,CH,"López, Pablo",589,-2.04942091886912,25.1273344651952,2.14138556962616,37.2544064426772,36.6213405483842,0.0906162988115452,100,2.14138556962616,TRUE,0.834224598930481,0.609910144844737,FALSE,,83,2.1,37,37
676395,offspeed,CH,"Garcia, Robert",377,-2.57926326685846,32.8912466843501,2.14989351299051,24.3351123595506,25.3916215616428,0.00640583554376654,100,2.14989351299051,TRUE,0.828877005347594,0.600762893896048,FALSE,,83,2.1,24,25
686799,offspeed,CH,"Kochanowicz, Jack",296,4.80077934517517,27.7027027027027,2.15071097492805,33.4985106382979,32.8391063053674,-0.192483108108108,100,2.15071097492805,TRUE,0.823529411764706,0.591615642947358,TRUE,0.12323325035589,82,2.2,33,33
702056,offspeed,FS,"Yesavage, Trey",221,1.75020493875613,39.3665158371041,2.19916813233826,65.9088082901554,65.8535168195719,-0.108719457013575,100,2.19916813233826,TRUE,0.821428571428571,0.588022080074658,TRUE,0.335973272074392,82,2.2,66,66
676130,offspeed,CH,"Buttó, José",271,5.23373648870696,37.2693726937269,2.18320533218861,34.280073800738,35.5670960327646,-0.0915830258302584,100,2.18320533218861,TRUE,0.818181818181818,0.582468391998668,TRUE,0.111291119309404,82,2.2,34,36
669372,offspeed,CH,"Ginn, J.T.",290,7.0414981827974,36.551724137931,2.18733034043586,42.7426294820717,43.3609100051957,-0.0578034482758622,100,2.18733034043586,TRUE,0.812834224598931,0.573321141049978,TRUE,0.0814203350148723,81,2.2,43,43
605288,offspeed,CH,"Houser, Adrian",341,-1.38906595552736,31.3782991202346,2.20088586109627,35.9099734748011,37.5656889150706,-0.0550381231671555,100,2.20088586109627,TRUE,0.807486631016043,0.564173890101289,FALSE,,81,2.2,36,38
657585,offspeed,FS,"Garrett, Reed",240,2.32902844955124,46.6666666666667,2.20241624723417,36.7038261738262,36.4336201130997,-0.0949083333333333,100,2.20241624723417,TRUE,0.803571428571429,0.557476795656712,TRUE,0.239360234420549,80,2.2,37,36
450203,offspeed,CH,"Morton, Charlie",335,1.12579207869394,27.7611940298507,2.20524979194125,19.5890707751565,21.2668683904353,0.00977014925373139,100,2.20524979194125,TRUE,0.802139037433155,0.555026639152599,TRUE,0.493009899124979,80,2.2,20,21
656756,offspeed,CH,"Montgomery, Jordan",313,9.14369258698669,36.4217252396166,2.21041495551492,47.3387902664009,45.2876297945158,0.169626198083067,100,2.21041495551492,TRUE,0.796791443850267,0.545879388203909,TRUE,0.0597001028863115,80,2.2,47,45
641540,offspeed,CH,"Dunning, Dane",227,7.68470293111277,28.6343612334802,2.24733173002934,37.240414507772,37.5383388331196,0.184691629955947,100,2.24733173002934,TRUE,0.79144385026738,0.536732137255219,TRUE,0.0698442271700799,79,2.2,37,38
605280,offspeed,CH,"Holmes, Clay",298,-0.206012521680207,28.8590604026846,2.26514721379647,41.7403024773451,43.0237051468767,0.0578322147651007,100,2.26514721379647,TRUE,0.786096256684492,0.52758488630653,FALSE,,79,2.3,42,43
808967,offspeed,FS,"Yamamoto, Yoshinobu",808,-1.71959141797997,36.3861386138614,2.22227520803973,41.5862475247525,41.2765013382559,-0.139358910891089,100,2.22227520803973,TRUE,0.785714285714286,0.526931511238766,FALSE,,79,2.2,42,41
669022,offspeed,CH,"Gore, MacKenzie",367,6.5338716850999,43.8692098092643,2.26883975886485,45.0889534883721,44.9750134442913,0.00586376021798365,100,2.26883975886485,TRUE,0.780748663101604,0.51843763535784,TRUE,0.0793461611038529,78,2.3,45,45
642121,offspeed,CH,"Sulser, Cole",256,-3.57930311226022,34.765625,2.26974309113346,41.6393665158371,42.925700858856,-0.15808984375,100,2.26974309113346,TRUE,0.775401069518717,0.50929038440915,FALSE,,78,2.3,42,43
669854,offspeed,CH,"Blanco, Ronel",366,1.15879193165132,30.0546448087432,2.28445207839411,46.2844099520657,47.3942138573593,-0.0183196721311475,100,2.28445207839411,TRUE,0.770053475935829,0.50014313346046,TRUE,0.431607366084901,77,2.3,46,47
571946,offspeed,FS,"Miller, Shelby",209,1.6233620312535,35.4066985645933,2.2901110132754,44.20274646975,44.7345842564254,-0.0978373205741627,100,2.2901110132754,TRUE,0.767857142857143,0.496386226820819,TRUE,0.305776664270956,77,2.3,44,45
596001,offspeed,CH,"Junis, Jakob",249,0.878669799988381,22.8915662650602,2.29035440529909,29.7348837209302,28.6683030937992,-0.00602409638554226,100,2.29035440529909,TRUE,0.764705882352941,0.49099588251177,TRUE,0.558794535237541,76,2.3,30,29
641401,offspeed,CH,"Brogdon, Connor",247,-0.619938894161901,30.3643724696356,2.33953098208997,30.2113360323887,31.761479034528,0.00431578947368422,100,2.33953098208997,TRUE,0.759358288770054,0.481848631563081,FALSE,,76,2.3,30,32
663556,offspeed,CH,"McClanahan, Shane",271,0.277878254405056,41.3284132841328,2.34458502994268,39.2517993161583,41.3403859611804,0.0112656826568266,100,2.34458502994268,TRUE,0.754010695187166,0.472701380614391,TRUE,1,75,2.3,39,41
661395,offspeed,FS,"Duran, Jhoan",614,5.16249000672278,22.4755700325733,2.36596227444319,34.9516286644951,35.5487230063472,-0.118892508143323,100,2.36596227444319,TRUE,0.75,0.465840942402873,TRUE,0.0902357083105707,75,2.4,35,36
571927,offspeed,CH,"Matz, Steven",439,-5.47194841675584,21.1845102505695,2.36097924292674,33.1893019273333,34.4106440118882,-0.165731207289294,100,2.36097924292674,TRUE,0.748663101604278,0.463554129665701,FALSE,,75,2.4,33,34
658648,offspeed,CH,"Avila, Pedro",299,1.92356249445212,35.1170568561873,2.36732705222148,43.2105403310818,43.5269910208021,-0.520792642140468,0,2.36732705222148,TRUE,0.74331550802139,0.454406878717011,TRUE,0.236231929052265,74,2.4,43,44
671106,offspeed,CH,"Allen, Logan",484,-4.30621469208596,20.6611570247934,2.37028470936596,39.7679096818337,40.2906979006402,-0.0880413223140495,100,2.37028470936596,TRUE,0.737967914438503,0.445259627768321,FALSE,,74,2.4,40,40
641329,offspeed,CH,"Baker, Bryan",315,0.200026893284479,33.015873015873,2.37614363821537,53.655677852349,55.0644603033105,-0.0704857142857143,100,2.37614363821537,TRUE,0.732620320855615,0.436112376819632,TRUE,1,73,2.4,54,55
657746,offspeed,FS,"Ryan, Joe",587,-5.00517873260831,21.8057921635434,2.38508106466795,25.3012194028513,25.0233091227814,-0.152085178875639,100,2.38508106466795,TRUE,0.732142857142857,0.435295657984927,FALSE,,73,2.4,25,25
696136,offspeed,CH,"Wicks, Jordan",250,-4.02975589819704,36,2.38374284123625,49.7,49.30767945152,0.0932319999999999,100,2.38374284123625,TRUE,0.727272727272727,0.426965125870942,FALSE,,73,2.4,50,49
701542,offspeed,CH,"Warren, Will",223,-5.82795724030674,29.1479820627803,2.38513387183089,28.8227272727273,26.9751896367003,0.0963587443946189,100,2.38513387183089,TRUE,0.72192513368984,0.417817874922252,FALSE,,72,2.4,29,27
681867,offspeed,CH,"Criswell, Cooper",383,-4.95876348080536,16.710182767624,2.44548043700624,9.19021739130432,11.147169030668,0.0666605744125328,100,2.44548043700624,TRUE,0.716577540106952,0.408670623973562,FALSE,,72,2.4,9,11
671737,offspeed,FS,"Bradley, Taj",704,2.51813137116133,28.125,2.40214422352733,53.4629685157422,54.4326180331637,-0.124470170454546,100,2.40214422352733,TRUE,0.714285714285714,0.404750373566981,TRUE,0.160734415289983,71,2.4,53,54
596133,offspeed,CH,"Weaver, Luke",551,6.83469087300107,41.7422867513612,2.44586980591781,45.3892518652954,47.3553068061329,-0.115059891107078,100,2.44586980591781,TRUE,0.711229946524064,0.399523373024872,TRUE,0.0584552221085961,71,2.4,45,47
608337,offspeed,CH,"Giolito, Lucas",621,1.66104372858836,29.4685990338164,2.46323339705692,51.0766505636071,53.0489792229175,-0.0022061191626409,100,2.46323339705692,TRUE,0.705882352941176,0.390376122076183,TRUE,0.235018570166087,71,2.5,51,53
500779,offspeed,CH,"Quintana, Jose",571,-7.22922264071082,26.4448336252189,2.47498313867193,41.9278458844133,43.8118944753406,0.0617145359019264,100,2.47498313867193,TRUE,0.700534759358289,0.381228871127493,FALSE,,70,2.5,42,44
694973,offspeed,FS,"Skenes, Paul",668,-2.31725353243819,24.1017964071856,2.43972121252041,22.8594311377245,24.5923876715154,-0.061938622754491,100,2.43972121252041,TRUE,0.696428571428571,0.374205089149035,FALSE,,70,2.4,23,25
663623,offspeed,CH,"Irvin, Jake",202,3.0278081907403,21.2871287128713,2.47817148783621,26.5474358974359,27.1761398917898,-0.0520594059405941,100,2.47817148783621,TRUE,0.695187165775401,0.372081620178803,TRUE,0.122888108076565,70,2.5,27,27
700712,offspeed,CH,"Ureña, Walbert",243,0.782001654290071,36.2139917695473,2.49714365483324,44.0618473895582,43.6005347593583,0.0369999999999998,100,2.49714365483324,TRUE,0.689839572192513,0.362934369230113,TRUE,0.464109464780606,69,2.5,44,44
660761,offspeed,CH,"Suarez, José",312,-1.98762376960714,34.6153846153846,2.53015802008245,41.7373918564966,40.0421437160336,-0.0627083333333333,100,2.53015802008245,TRUE,0.684491978609626,0.353787118281424,FALSE,,68,2.5,42,40
666200,offspeed,CH,"Luzardo, Jesús",760,2.74437502188242,35.2631578947368,2.56019363232058,33.4297368421053,34.8919246533926,0.00798684210526324,100,2.56019363232058,TRUE,0.679144385026738,0.344639867332734,TRUE,0.12558045623675,68,2.6,33,35
679358,offspeed,FS,"Orze, Eric",331,-0.946867058433971,28.3987915407855,2.44011986017704,44.3790250857123,42.7936327514208,-0.239969788519637,100,2.44011986017704,TRUE,0.678571428571429,0.343659804731088,FALSE,,68,2.4,44,43
693433,offspeed,CH,"Woo, Bryan",236,-7.45360628866758,19.9152542372881,2.57459813210185,24.6736949186185,25.1028401817302,-0.0432457627118644,100,2.57459813210185,TRUE,0.67379679144385,0.335492616384044,FALSE,,67,2.6,25,25
676760,offspeed,CH,"Marinaccio, Ron",225,-7.89923236952835,23.5555555555556,2.59838601360831,28.1020916292014,30.2010306648579,-0.0363155555555555,100,2.59838601360831,TRUE,0.668449197860963,0.326345365435354,FALSE,,67,2.6,28,30
518876,offspeed,CH,"Kelly, Merrill",983,-1.21729692592764,30.6205493387589,2.61157870898686,25.2662406699773,22.7382125214189,-0.0315676500508647,100,2.61157870898686,TRUE,0.663101604278075,0.317198114486664,FALSE,,66,2.6,25,23
592836,offspeed,FS,"Walker, Taijuan",631,-2.24962111936016,17.1156893819334,2.46416436990723,38.9069730586371,40.3092380035666,-0.181324881141046,100,2.46416436990723,TRUE,0.660714285714286,0.313114520313142,FALSE,,66,2.5,39,40
642232,offspeed,CH,"Yarbrough, Ryan",391,-1.05469414786466,29.923273657289,2.62776523225247,15.1759590792839,16.8622715837175,-0.0549309462915601,100,2.62776523225247,TRUE,0.657754010695187,0.308050863537974,FALSE,,66,2.6,15,17
