pitcher,season,n_ch,est_ch,true_ch,n_ff,est_ff,true_ff,player_name,name,pass,truly,nsw,axis_gap,arm,velo_sep,resid,gap_band
676272,2023,195,0.921004761202522,0.969,395,0.962105728813515,0.994,"Miller, Bobby",Bobby Miller,TRUE,TRUE,143,29.2858581998721,45.2573426573427,11.0519813519813,-1.1330925602918,20-30
690986,2024,411,0.901475268585511,0.983,1196,0.930959368573448,0.988,"Harrison, Kyle",Kyle Harrison,TRUE,TRUE,209,29.3102319933438,19.28995215311,7.67559568577875,-2.81492441352016,20-30
669920,2025,410,0.972174133999453,0.981,127,0.902662342076144,0.923,"Alexander, Jason",Jason Alexander,TRUE,TRUE,229,29.3733280346746,22.9794759825328,11.704858508407,9.5916193832842,20-30
656288,2025,312,0.932583889055607,0.859,471,0.959977279835399,0.935,"Canning, Griffin",Griffin Canning,TRUE,TRUE,172,29.4213568275771,38.1505813953488,4.49769293438009,-2.61700197433829,20-30
656288,2026,265,0.971073036401188,0.896,298,0.942177856998694,0.933,"Canning, Griffin",Griffin Canning,TRUE,TRUE,141,29.6671179202277,35.7368794326241,4.31288733399972,-3.15658015475881,20-30
700669,2026,95,0.955185681664295,0.966,320,0.928189652164038,0.935,"Graceffo, Gordon",Gordon Graceffo,TRUE,TRUE,38,30.1584307010873,46.9657894736842,7.21705592105264,-1.56661980291533,30+
687931,2026,96,0.95840022104675,0.994,90,0.984852929420337,0.968,"Whisenhunt, Carson",Carson Whisenhunt,TRUE,TRUE,59,30.1749829664993,45.7203389830509,9.59077212806027,6.3897936594401,30+
676083,2026,222,0.9642696667474,0.844,423,0.96268964590212,0.911,"Junk, Janson",Janson Junk,TRUE,FALSE,101,30.2221417343941,40.7544554455446,7.0004494066428,-2.13488594841514,30+
643361,2025,79,0.993765049409614,0.991,95,0.979619748675242,0.985,"Herget, Kevin",Kevin Herget,TRUE,TRUE,39,30.2854049212987,47.2230769230769,10.8910391363023,-5.42587473666297,30+
680684,2025,126,0.953802324384506,0.853,196,0.939071698942429,0.938,"Hoglund, Gunnar",Gunnar Hoglund,TRUE,TRUE,56,30.3282092776355,45.5142857142857,7.60204081632654,-0.413374740054903,30+
621244,2023,217,0.937973817418129,0.982,262,0.927362180884406,0.917,"Berríos, José",José Berríos,TRUE,TRUE,303,30.4804170995067,39.7798679867987,10.0015788513525,2.18675461004335,30+
621051,2025,71,0.919927304561611,0.988,325,0.913677090285169,0.919,"Wilson, Steven",Steven Wilson,TRUE,TRUE,34,30.6187569445977,45.7823529411765,9.28018099547511,-0.929015723607492,30+
622098,2023,66,0.94219086375899,0.99,298,0.909650275195404,0.913,"Smith, Drew",Drew Smith,TRUE,TRUE,51,30.6647262642482,34.8294117647059,9.70392156862745,0.605306875607649,30+
680897,2024,72,0.947395581657508,0.954,333,0.926387804897107,0.91,"Nastrini, Nick",Nick Nastrini,TRUE,TRUE,25,30.6716274802447,44.984,7.9614054054054,-3.92832126828291,30+
682227,2024,56,0.943475154746832,0.993,66,0.967616057250146,0.978,"Williamson, Brandon",Brandon Williamson,TRUE,TRUE,19,30.7757753576575,43.0157894736842,8.70598086124402,-2.98544637036149,30+
676282,2024,196,0.96382707443192,0.985,347,0.973389393467145,0.988,"Cantillo, Joey",Joey Cantillo,TRUE,TRUE,87,30.8889109096295,53.5367816091954,14.3327635893869,-2.39075638572733,30+
642232,2026,148,0.970245929014079,0.933,127,0.958403416622073,0.986,"Yarbrough, Ryan",Ryan Yarbrough,TRUE,TRUE,91,31.0564469912573,18.2967032967033,9.59903954313403,2.75870243221897,30+
676272,2024,210,0.92962826122759,0.975,387,0.949336504422766,0.985,"Miller, Bobby",Bobby Miller,TRUE,TRUE,83,31.0585391379083,46.5686746987952,11.2103670495937,2.18265034051932,30+
663687,2024,200,1.01008312601628,0.972,679,0.970676534346305,0.993,"Harris, Hogan",Hogan Harris,TRUE,TRUE,77,31.0727683351831,41.9454545454545,11.761186236444,-7.37716579607438,30+
665152,2023,139,0.920779089579212,0.951,482,0.958087322862892,0.978,"Kremer, Dean",Dean Kremer,TRUE,TRUE,150,31.213199688246,33.2666666666667,9.38200746965452,-2.45260961548923,30+
621244,2024,457,0.921746071023521,0.976,522,0.932399136018856,0.927,"Berríos, José",José Berríos,TRUE,TRUE,245,31.2453686460649,37.7591836734694,9.36691923178111,-2.14426785884784,30+
641482,2025,83,0.987965971138416,0.928,228,0.961139864974608,0.977,"Cortes, Nestor",Nestor Cortes,TRUE,TRUE,35,31.2677626281242,48.4085714285714,7.82104010025063,15.3574833974173,30+
805673,2026,154,0.923422268493706,0.973,444,0.92989955889206,0.944,"Matthews, Zebby",Zebby Matthews,TRUE,TRUE,64,31.5269638882615,31.60625,9.0508445945946,-7.58884546016541,30+
676664,2023,219,0.957045550576356,0.99,570,0.945398192318734,0.954,"Sears, JP",JP Sears,TRUE,TRUE,212,31.5668222659655,16.5698113207547,8.99336734023976,-3.34189752308798,30+
669854,2024,608,0.919125176176847,0.968,1055,0.99358110235528,0.986,"Blanco, Ronel",Ronel Blanco,TRUE,TRUE,291,31.6252708101004,46.385910652921,8.19249328186837,0.0699147378232839,30+
681911,2025,63,0.932328917599994,0.996,588,0.972575640242037,0.982,"Vesia, Alex",Alex Vesia,TRUE,TRUE,27,31.7022256380228,59.6481481481482,8.81815948601663,-1.46451938724044,30+
681911,2026,100,1.00517693008173,0.99,352,0.975868886960502,0.981,"Vesia, Alex",Alex Vesia,TRUE,TRUE,48,31.7332646049066,63.8,9.37244318181818,19.4700377633325,30+
678022,2025,66,0.923997464808252,0.96,267,0.942843376759738,0.956,"Perkins, Jack",Jack Perkins,TRUE,TRUE,29,31.834037696413,29.1896551724138,6.68142838693013,18.4372165228662,30+
676106,2024,214,0.953744745032211,0.989,341,0.911104333271696,0.962,"Hancock, Emerson",Emerson Hancock,TRUE,TRUE,117,31.9720389607285,26.4376068376068,6.93305010401784,-3.42419550924355,30+
519043,2023,135,0.940504615000919,0.974,216,0.94632876688985,0.98,"Moore, Matt",Matt Moore,TRUE,TRUE,147,32.1654099482279,46.243537414966,9.86319693706629,0.552031303088401,30+
519043,2024,271,0.984703219966353,0.976,427,0.995211096135065,0.981,"Moore, Matt",Matt Moore,TRUE,TRUE,142,32.2093556864586,45.656338028169,9.93867467097668,1.27216768289608,30+
664199,2023,54,0.94819586855671,0.955,115,0.929658638962027,0.9,"Clarke, Taylor",Taylor Clarke,TRUE,TRUE,79,32.4120365930176,47.0556962025316,5.67150673744385,1.29894179261154,30+
663687,2023,82,0.991761971446707,0.972,178,0.917512236428214,0.982,"Harris, Hogan",Hogan Harris,TRUE,TRUE,95,32.5808312916098,44.7705263157895,12.4656781376518,8.31019634562076,30+
663556,2026,451,0.992507280780426,0.975,582,0.965783423650015,0.96,"McClanahan, Shane",Shane McClanahan,TRUE,TRUE,223,32.630123779901,38.5739910313901,8.6445502596582,-2.15754095017032,30+
642232,2025,209,0.95588158982533,0.921,141,0.962709587556264,0.99,"Yarbrough, Ryan",Ryan Yarbrough,TRUE,TRUE,96,32.7516139150771,11.1864583333333,10.329920212766,6.42081504879551,30+
642545,2023,65,1.00838121163764,0.993,156,0.900952859189443,0.915,"Barria, Jaime",Jaime Barria,TRUE,TRUE,82,32.8691101760394,47.7987804878049,8.51987087517935,4.71558309585661,30+
694973,2024,114,0.921878324709889,0.938,834,0.957084814948504,0.978,"Skenes, Paul",Paul Skenes,TRUE,TRUE,62,32.9542200008895,20.8838709677419,11.5047458807148,12.5660893837211,30+
678692,2025,192,1.00201260037094,0.956,343,0.919560577338699,0.884,"Henriquez, Ronny",Ronny Henriquez,TRUE,TRUE,74,33.1490233128035,34.5081081081081,4.92155858482389,-0.0221815428449515,30+
642152,2025,140,0.903740834297217,0.988,132,0.916850311974283,0.944,"Trivino III, Lou",Lou Trivino III,TRUE,TRUE,65,33.2331576446825,33.9907692307692,7.4666317016317,11.1863224957512,30+
664353,2023,131,1.01702455861679,0.985,265,1.01824999130452,0.988,"Urquidy, José",José Urquidy,TRUE,TRUE,142,33.246151815934,50.4816901408451,6.98778893456433,3.25391005882221,30+
813349,2025,63,0.901752704888097,0.873,94,0.901920863028245,0.866,"Early, Connelly",Connelly Early,TRUE,TRUE,39,33.3213536988634,30.6589743589744,10.1444899072559,-3.83638935327502,30+
641401,2026,104,0.93731210859152,0.955,129,0.961632883383894,0.961,"Brogdon, Connor",Connor Brogdon,TRUE,TRUE,51,33.5456577019297,31.4705882352941,10.6697218422253,-13.4781146555773,30+
608379,2023,322,1.0450754529838,0.841,214,1.0298812862875,0.992,"Wacha, Michael",Michael Wacha,TRUE,FALSE,453,33.9932621749765,54.4858719646799,10.264267474932,2.94642683528198,30+
621111,2025,150,0.992674053734568,0.948,554,0.911747092894328,0.915,"Buehler, Walker",Walker Buehler,TRUE,TRUE,60,34.4161022025962,36.61,4.19939229843562,2.4319956152782,30+
669854,2025,99,0.933796887164006,0.969,283,0.979520872013601,0.982,"Blanco, Ronel",Ronel Blanco,TRUE,TRUE,53,34.5384086006442,44.9547169811321,8.57629175278352,3.9398035618088,30+
608379,2024,839,0.947707756550288,0.802,606,0.990973869744613,0.992,"Wacha, Michael",Michael Wacha,TRUE,FALSE,472,34.6673133385862,53.4391949152542,12.3229582704033,0.742381224994254,30+
663776,2026,70,0.998393936984935,0.993,75,0.925712173757557,0.946,"Sandoval, Patrick",Patrick Sandoval,TRUE,TRUE,36,34.7686676237603,48.3138888888889,9.63711111111111,-1.50183584451046,30+
622663,2025,147,0.929914069595645,0.98,766,0.917762153604519,0.925,"Severino, Luis",Luis Severino,TRUE,TRUE,65,34.9711594044242,36.4492307692308,9.96365535248042,-7.31390083453121,30+
663978,2026,276,0.943510362098372,0.979,350,1.00288965004266,0.996,"Paddack, Chris",Chris Paddack,TRUE,TRUE,149,35.085014746542,40.7308724832215,8.03569511025887,-6.41365272683043,30+
678692,2024,103,0.962834979111626,0.981,90,0.937459928717408,0.927,"Henriquez, Ronny",Ronny Henriquez,TRUE,TRUE,52,35.20236190378,36.6115384615385,4.64521367521367,4.30680003754281,30+
622663,2024,217,0.945974130031815,0.979,1030,0.905922466739378,0.904,"Severino, Luis",Luis Severino,TRUE,TRUE,102,35.2615225964192,37.9274509803922,10.4043118218161,-8.40563573854507,30+
641927,2025,681,0.980445792979052,0.994,846,0.90926188829344,0.904,"Ober, Bailey",Bailey Ober,TRUE,TRUE,380,35.3338426546323,30.8468421052632,6.99826054497948,0.480232877147403,30+
683769,2025,139,0.974694539647674,0.965,347,0.92989104947052,0.957,"Gaddis, Hunter",Hunter Gaddis,TRUE,TRUE,52,35.5954680878872,33.6480769230769,15.9309798270893,18.2312455184942,30+
682227,2023,199,0.924624610760475,0.988,445,0.969984670897304,0.995,"Williamson, Brandon",Brandon Williamson,TRUE,TRUE,152,35.7537230675289,40.3776315789474,8.73200076861138,7.73586468916083,30+
663776,2023,282,0.973691197734122,0.981,287,0.959910272851508,0.929,"Sandoval, Patrick",Patrick Sandoval,TRUE,TRUE,344,35.7833523765489,51.4587209302326,10.0439582380467,6.07643158715301,30+
702193,2026,100,0.941419072909956,0.99,393,0.976541591289383,0.984,"Morris, Andrew",Andrew Morris,TRUE,TRUE,39,35.8617608455958,53.7564102564103,8.94392248972401,-9.87606044752782,30+
804636,2025,102,0.940426591357022,0.989,213,0.998886848540516,0.986,"Tong, Jonah",Jonah Tong,TRUE,TRUE,45,36.4813597931418,63.1155555555556,9.52306729264476,-14.1085183409215,30+
663776,2024,409,0.986866910673645,0.981,230,0.944681299122887,0.939,"Sandoval, Patrick",Patrick Sandoval,TRUE,TRUE,212,36.5271660854506,50.0844339622642,10.7933757178015,0.538610848633574,30+
684007,2024,99,0.918773985985486,0.903,1337,0.948514772941714,0.988,"Imanaga, Shota",Shota Imanaga,TRUE,TRUE,52,37.0730813973895,45.1865384615385,10.1981399278309,-2.33081045486799,30+
669302,2026,139,0.953772905077319,0.867,773,0.962360212881215,0.931,"Gilbert, Logan",Logan Gilbert,TRUE,TRUE,52,37.4408378542054,38.7884615384615,10.5261538461539,-4.85082428453814,30+
571882,2024,69,0.920447501856851,0.986,184,0.923251863531372,0.938,"Law, Derek",Derek Law,TRUE,TRUE,35,37.48756952535,43.9914285714286,7.19235521235521,-6.24320860483712,30+
694350,2025,102,0.963781806018111,0.993,245,1.00561382442356,0.984,"Brzykcy, Zach",Zach Brzykcy,TRUE,TRUE,56,37.8701002237925,44.875,6.50071428571428,14.2507039521358,30+
669062,2025,124,0.922795065598641,0.995,167,0.929291957480735,0.939,"Miller, Erik",Erik Miller,TRUE,TRUE,59,37.9498933644745,21.1491525423729,10.1349842687506,-10.5595185149856,30+
695549,2025,148,0.962931317420138,0.981,272,0.947857032299565,0.943,"Jobe, Jackson",Jackson Jobe,TRUE,TRUE,59,38.1976672948818,40.0135593220339,11.3804523928215,8.44469447502559,30+
687473,2025,168,0.972331573898334,0.984,769,0.906399434330306,0.904,"Gusto, Ryan",Ryan Gusto,TRUE,TRUE,76,38.5669077951931,38.0815789473684,7.04586099514065,-4.53526717481011,30+
687931,2025,152,0.910124069955099,0.937,195,0.960252258541127,0.988,"Whisenhunt, Carson",Carson Whisenhunt,TRUE,TRUE,82,38.6194510877047,43.240243902439,11.5186366479049,0.785887580640266,30+
678368,2025,191,0.911388736293406,0.861,380,0.910278242594345,0.867,"Bellozo, Valente",Valente Bellozo,TRUE,TRUE,88,39.0476880754834,33.2647727272727,9.39624401913876,-0.0203135975616407,30+
641927,2024,791,0.950527187379845,0.988,1025,0.910089003261876,0.922,"Ober, Bailey",Bailey Ober,TRUE,TRUE,467,39.0960416384269,34.2730192719486,8.36437272431866,7.54804854385808,30+
608379,2026,469,0.988511601751746,0.787,528,0.980391788195795,0.987,"Wacha, Michael",Michael Wacha,TRUE,FALSE,245,39.6217333399974,55.9404081632653,12.3724196042053,-3.29403690179342,30+
676760,2026,262,0.91071583348507,0.957,380,0.991363054504067,0.986,"Marinaccio, Ron",Ron Marinaccio,TRUE,TRUE,110,39.6880336262136,25.9072727272727,11.9032535885167,-5.80251291022171,30+
669194,2023,99,0.951918810162287,0.994,436,0.952652963954209,0.958,"Nelson, Ryne",Ryne Nelson,TRUE,TRUE,136,39.9413260320434,44.0551470588235,10.9751083169043,-0.826018359266057,30+
608650,2026,59,1.03207017216511,0.934,160,0.929125030181855,0.934,"Enns, Dietrich",Dietrich Enns,TRUE,TRUE,17,40.0546582108403,50.6352941176471,9.56636029411765,-1.13454735901278,30+
641482,2024,274,0.957413449267121,0.954,1266,0.95213807106577,0.967,"Cortes, Nestor",Nestor Cortes,TRUE,TRUE,141,40.1787831685707,43.3354609929078,8.5037326476421,-1.38732619478789,30+
683769,2024,181,0.992473120388033,0.99,412,0.904656916651606,0.941,"Gaddis, Hunter",Hunter Gaddis,TRUE,TRUE,59,40.6816227774859,30.9237288135593,15.0506458779003,2.48801399140818,30+
608379,2025,677,0.981360273849899,0.782,719,0.980967019875565,0.986,"Wacha, Michael",Michael Wacha,TRUE,FALSE,401,40.9674698504865,53.2623441396509,13.2105820289332,-4.21333340405841,30+
669194,2024,238,0.976419129028439,0.992,1341,0.987963398398952,0.978,"Nelson, Ryne",Ryne Nelson,TRUE,TRUE,123,41.088127730098,42.2211382113821,12.1074462086903,-9.87550205075963,30+
608650,2025,207,1.00325802527014,0.984,319,0.975150262763258,0.96,"Enns, Dietrich",Dietrich Enns,TRUE,TRUE,122,41.8679589372119,50.0549180327869,9.31904532304725,-3.10663952327672,30+
669165,2026,180,0.948983561742619,0.973,280,1.02216336824917,0.993,"Hurt, Kyle",Kyle Hurt,TRUE,TRUE,104,42.2290153559145,42.2115384615385,7.95552197802197,0.822649243252249,30+
686826,2025,87,0.967561338288959,0.95,158,0.964916936891247,0.971,"Jarvis, Bryce",Bryce Jarvis,TRUE,TRUE,38,42.289919278368,34.9052631578947,11.2716189207195,-4.0008912790664,30+
669194,2025,70,0.992875781017212,0.99,1526,0.984474078720521,0.989,"Nelson, Ryne",Ryne Nelson,TRUE,TRUE,20,42.447247778716,43.46,8.64049148099607,-9.59768751418745,30+
686826,2024,137,0.957174174114549,0.956,348,0.91819093043204,0.933,"Jarvis, Bryce",Bryce Jarvis,TRUE,TRUE,51,43.3853154070249,32.5705882352941,10.5688979039892,0.0749504545342934,30+
669062,2024,425,0.90388247686845,0.988,616,0.945895706152984,0.939,"Miller, Erik",Erik Miller,TRUE,TRUE,201,43.5415408486947,23.9910447761194,11.4310972869409,-4.85074029578592,30+
683769,2026,125,0.996445533461762,0.992,191,0.92658620195316,0.951,"Gaddis, Hunter",Hunter Gaddis,TRUE,TRUE,43,43.6099928609873,31.3837209302326,15.8021551199318,7.29959310559251,30+
677161,2025,69,0.937675104552297,0.947,115,0.948684869127913,0.937,"Kelly, Zack",Zack Kelly,TRUE,TRUE,25,47.6346784002347,34.524,12.7620869565217,0.650853304071216,30+
677161,2024,200,0.911481465726659,0.937,286,0.951390256067639,0.951,"Kelly, Zack",Zack Kelly,TRUE,TRUE,92,48.35040785597,33.4619565217391,12.6624125874126,-0.112420126740959,30+
686218,2023,135,0.937671579201374,0.863,390,0.969216921745201,0.987,"Sheehan, Emmet",Emmet Sheehan,TRUE,TRUE,77,48.7532935295032,28.874025974026,12.4701740007565,12.977619408967,30+
669212,2026,112,0.905905488528782,0.867,126,0.995647108434579,0.993,"Morgan, Eli",Eli Morgan,TRUE,TRUE,57,48.8090434714021,47.719298245614,14.2325396825397,-10.3793549912183,30+
815083,2026,182,0.952394342312632,0.993,348,0.983926169404565,0.986,"Farris, Mitch",Mitch Farris,TRUE,TRUE,83,50.6513048468834,47.2301204819277,12.6802416562803,6.13426976582929,30+
680573,2024,442,0.903972782007073,0.867,924,0.947142925504627,0.976,"Woods Richardson, Simeon",Simeon Woods Richardson,TRUE,TRUE,205,51.536767659315,43.9921951219512,10.1650855242319,-10.2604561621288,30+
815083,2025,108,0.921672286373381,0.991,202,0.938728866110652,0.99,"Farris, Mitch",Mitch Farris,TRUE,TRUE,54,52.3748737173545,42.4944444444445,12.6141914191419,3.15560045250503,30+
680573,2025,80,0.917888269268563,0.862,854,0.95727051486138,0.963,"Woods Richardson, Simeon",Simeon Woods Richardson,TRUE,TRUE,31,53.1007973056547,44.2193548387097,10.1652170636117,-10.0914164952502,30+
686218,2025,191,0.988652723665933,0.985,536,0.95618927937648,0.987,"Sheehan, Emmet",Emmet Sheehan,TRUE,TRUE,96,54.3760467420232,33.1520833333333,9.34939365671642,-0.789691592390988,30+
686218,2026,273,0.979189532706,0.987,698,0.958739608834482,0.978,"Sheehan, Emmet",Emmet Sheehan,TRUE,TRUE,139,55.0655368028449,32.0690647482014,8.78348312753808,-2.85421910033974,30+
