pitcher,pitch_type,player_name,n,resid_pp,whiff_pct,axis_diff,as_gap,active_spin,fb_active,spin_sim,axis_sim,act_sim,cue,cue_pct
622491,CH,"Castillo, Luis",593,-3.57208997179833,24.283305227656,21.6679176236966,0.0251365935919056,0.92764586846543,0.902509274873525,0.724887134402823,-21.6679176236966,-0.0251365935919056,0.724887134402823,0.764705882352941
642121,CH,"Sulser, Cole",256,-3.57930311226022,34.765625,20.8127102404271,-0.15808984375,0.8155078125,0.97359765625,0.0979544356884879,-20.8127102404271,-0.15808984375,0.0979544356884879,0.106951871657754
682842,SL,"Uribe, Abner",390,-3.60705232149341,43.5897435897436,135.662059427198,-0.347317948717949,0.362497435897436,0.709815384615385,9.38513519713799e-09,-135.662059427198,-0.347317948717949,-135.662059427198,0.274900398406375
656550,SL,"Holmes, Grant",882,-3.61896503857605,40.1360544217687,163.292504164861,-0.571651927437642,0.258664399092971,0.830316326530612,3.84671102622161e-18,-163.292504164861,-0.571651927437642,-163.292504164861,0.0717131474103586
642207,CH,"Williams, Devin",697,-3.64007163940489,38.3070301291248,53.5079104296801,-0.0674375896700143,0.89674175035868,0.964179340028694,0.164930851786047,-53.5079104296801,-0.0674375896700143,0.164930851786047,0.165775401069519
640455,CH,"Manaea, Sean",301,-3.64642786222615,20.265780730897,7.00466716543468,-0.0516378737541529,0.923421926910299,0.975059800664452,0.734301463339217,-7.00466716543468,-0.0516378737541529,0.734301463339217,0.786096256684492
607067,CH,"Rea, Colin",448,-3.65792717850055,26.7857142857143,31.1426486284241,0.0435558035714283,0.899046875,0.855491071428572,0.424728913496894,-31.1426486284241,-0.0569575892857142,0.424728913496894,0.411764705882353
669923,FS,"Kirby, George",251,-3.6729484158044,29.8804780876494,35.9286234345042,-0.0539277108433735,0.864823293172691,0.918737051792829,0.375408955992098,-35.9286234345042,-0.0565783132530121,0.375408955992098,0.482142857142857
686539,SL,"Cronin, Declan",316,-3.6810891455871,27.2151898734177,167.000023461081,-0.436848101265823,0.294518987341772,0.731367088607595,9.81840346029215e-09,-167.000023461081,-0.436848101265823,-167.000023461081,0.0318725099601594
650911,CH,"Sánchez, Cristopher",1732,-3.68801392471653,39.4919168591224,14.6698413655472,-0.0677292147806005,0.876425519630485,0.944154734411085,0.561964158123191,-14.6698413655472,-0.0677292147806005,0.561964158123191,0.529411764705882
