player_name,pitch_type,n,res_loc,spin_sim,grp2
"Megill, Tylor",CH,89,-0.00701720843183118,0.769596153509721,All other offspeed
"Strider, Spencer",CH,101,-0.00728176699664575,0.370610600320434,All other offspeed
"Syndergaard, Noah",CH,58,-0.00734486043444656,0.260942486318412,All other offspeed
"Chapman, Aroldis",FS,176,-0.00734654787668568,6.25107196209621e-11,All other offspeed
"Sugano, Tomoyuki",FS,433,-0.00755685077648011,0.513144974363387,All other offspeed
"Kriske, Brooks",FS,91,-0.00770840211164767,3.88825725579271e-09,All other offspeed
"McGreevy, Michael",CH,259,-0.00812959604586898,0.225318496389918,All other offspeed
"Lodolo, Nick",CH,594,-0.00817316691454919,0.891594581066381,All other offspeed
"Machado, Andrés",CH,77,-0.0085524850418894,0.552568152306433,All other offspeed
"Wacha, Michael",CH,1274,-0.00855254209130913,0.0179472229338733,All other offspeed
"Gausman, Kevin",FS,1659,-0.00870914199682575,0.274274854366912,All other offspeed
"Skenes, Paul",FS,668,-0.00895511458306947,0.620139265400112,All other offspeed
"Verlander, Justin",CH,216,-0.0092609978583397,0.741097488938432,All other offspeed
"Rocker, Kumar",CH,73,-0.00928400880672104,0.412963073533616,All other offspeed
"Pfaadt, Brandon",CH,515,-0.0104125569024373,0.28931395611918,All other offspeed
"Sheehan, Emmet",CH,291,-0.0107636465313166,0.194645943546734,All other offspeed
"Weathers, Ryan",CH,564,-0.0107679623406993,0.101147654422285,All other offspeed
"Holton, Tyler",CH,361,-0.011114032714611,0.12870791546332,All other offspeed
"Martinez, Adrián",CH,72,-0.0113070796776524,0.000861530841322036,All other offspeed
"Winn, Keaton",FS,411,-0.0115337499435502,0.552538763345963,All other offspeed
"Burke, Sean",CH,79,-0.0116260412583956,0.195993049119534,All other offspeed
"Anderson, Drew",CH,168,-0.0118589600166044,0.0215724473490784,All other offspeed
"Smith, Will",CH,48,-0.0119213271636615,0.939322190774628,All other offspeed
"Chirinos, Yonny",FS,128,-0.0126405788271874,4.38489723267006e-05,All other offspeed
"Clevinger, Mike",CH,126,-0.0127461736568247,0.663239303755525,All other offspeed
"Messick, Parker",CH,318,-0.0131804455849996,0.0565983626697479,All other offspeed
"López, Jorge",CH,94,-0.0136798306136134,0.663597586976826,All other offspeed
"Fried, Max",CH,477,-0.0140136698998388,0.307671636561817,All other offspeed
"Ryan, Joe",FS,587,-0.0141081041297111,0.120690945084173,All other offspeed
"Hall, DL",CH,180,-0.0142256773184437,0.299546846391996,All other offspeed
"Heaney, Andrew",CH,540,-0.0143041348413557,0.900684463831726,All other offspeed
"Kirby, George",FS,251,-0.014452763689986,0.375408955992098,All other offspeed
"Cobb, Alex",FS,284,-0.0147868953654315,0.466658334179557,All other offspeed
"Criswell, Cooper",CH,383,-0.0147944381900425,0.572543680503746,All other offspeed
"Kuhl, Chad",CH,56,-0.0149412348558741,0.748339510054184,All other offspeed
"McLean, Nolan",CH,104,-0.0150278474811736,0.332950744642781,All other offspeed
"Akin, Keegan",CH,232,-0.015099650618975,0.716400767667951,All other offspeed
"Adon, Joan",CH,71,-0.0154277588519273,0.391588489699409,All other offspeed
"Suarez, Ranger",CH,642,-0.0155118872908716,0.459886977693322,All other offspeed
"Lugo, Seth",CH,326,-0.0156077066012413,0.660943389055017,All other offspeed
"Webb, Logan",CH,1598,-0.0159877183645786,0.522682704436815,All other offspeed
"Hicks, Jordan",FS,225,-0.0161744143510077,0.149934229067696,All other offspeed
"Funderburk, Kody",CH,64,-0.0162026512559637,0.499017432856576,All other offspeed
"Gallen, Zac",CH,652,-0.0163139496504731,0.760368747740006,All other offspeed
"Floro, Dylan",CH,73,-0.0163724921968421,0.283843346396105,All other offspeed
"Sproat, Brandon",CH,82,-0.0164630786461985,0.45136375166835,All other offspeed
"De Jesus, Enmanuel",CH,48,-0.0165034563334617,0.503300844065584,All other offspeed
"Stanek, Ryne",FS,236,-0.0165948186869502,0.457484292969072,All other offspeed
"Burke, Brock",CH,270,-0.0169144615784475,0.158252504198404,All other offspeed
"Rea, Colin",CH,448,-0.0171770285706821,0.424728913496894,All other offspeed
"Kelly, Zack",CH,116,-0.0171893924648262,0.31141453277772,All other offspeed
"Bernardino, Brennan",CH,74,-0.0176167510313647,0.151446938446293,All other offspeed
"Castillo, Luis",CH,593,-0.0177394251551981,0.724887134402823,All other offspeed
"Topa, Justin",CH,123,-0.0180677676553806,0.483619203702372,All other offspeed
"Shuster, Jared",CH,239,-0.0192251010608944,0.639854687880758,All other offspeed
"Imanaga, Shota",CH,52,-0.0201982441210743,0.246983891622516,All other offspeed
"Blewett, Scott",FS,109,-0.0204384329416867,0.0121895610663801,All other offspeed
"Gray, Peyton",CH,150,-0.0210517032121902,0.617212090043178,All other offspeed
"Avila, Pedro",CH,299,-0.021141463752571,1.93288992261545e-12,All other offspeed
"Wood, Alex",CH,223,-0.0213028213744498,0.588999595488689,All other offspeed
"May, Trevor",CH,50,-0.0217040790880811,0.448017534189268,All other offspeed
"Wilson, Steven",CH,56,-0.0219358278594605,0.396448708485638,All other offspeed
"López, Pablo",CH,589,-0.0220321750261153,0.350726450263083,All other offspeed
"Graveman, Kendall",CH,55,-0.0221260463541545,0.788736268723914,All other offspeed
"Enns, Dietrich",CH,135,-0.0222424947756269,0.412929942841127,All other offspeed
"Suarez, José",CH,312,-0.0224776050949538,0.582076964024039,All other offspeed
"Houser, Adrian",CH,341,-0.0230039120827227,0.629857364661463,All other offspeed
"González, Victor",CH,51,-0.0235950955685811,0.901972709234014,All other offspeed
"Williams, Trevor",CH,222,-0.0240937537971461,0.00914611093043667,All other offspeed
"Detmers, Reid",CH,263,-0.024163108118481,0.714842712666127,All other offspeed
"Bivens, Spencer",CH,146,-0.0242407880842718,0.02624669865247,All other offspeed
"Montero, Rafael",CH,133,-0.0242836586350358,0.833432514345816,All other offspeed
"Cavalli, Cade",CH,122,-0.0245939039243178,0.129499111798602,All other offspeed
"Pepiot, Ryan",CH,721,-0.0246269814554606,0.0421782359117052,All other offspeed
"Wicks, Jordan",CH,250,-0.0248896840112722,0.318857154794817,All other offspeed
"Morillo, Juan",CH,107,-0.0250270701299564,0.424796836840966,All other offspeed
"France, J.P.",CH,122,-0.025442014683191,0.036991111644947,All other offspeed
"Dollander, Chase",CH,94,-0.0256533228721209,0.791469347099435,All other offspeed
"Freeland, Kyle",CH,321,-0.026005322973537,0.412375131627319,All other offspeed
"Suarez, Robert",CH,319,-0.0263364360063811,0.690540802102111,All other offspeed
"Ohl, Pierson",CH,125,-0.0264299851011619,0.0330388543372764,All other offspeed
"Miller, Bryce",FS,545,-0.0264847839982356,0.00663809099199779,All other offspeed
"Cueto, Johnny",CH,110,-0.0265282123092534,0.155384385515768,All other offspeed
"Bradford, Cody",CH,207,-0.0265960075368467,0.708627401490317,All other offspeed
"Peterson, David",CH,527,-0.0266617815386435,0.087703853274692,All other offspeed
"Rogers, Trevor",CH,741,-0.0268076600126082,0.833841350910506,All other offspeed
"Littell, Zack",FS,984,-0.0270536982256014,0.0126216135830505,All other offspeed
"Contreras, Roansy",CH,60,-0.0271559203667395,0.458981338496071,All other offspeed
"Manaea, Sean",CH,301,-0.0272372963405484,0.734301463339217,All other offspeed
"Gil, Luis",CH,375,-0.0274717845293966,0.564872162879618,All other offspeed
"Quintana, Jose",CH,571,-0.0275596731317258,0.456409396930154,All other offspeed
"Bachman, Sam",CH,58,-0.0277194417206729,0.250895398442484,All other offspeed
"Gasser, Robert",CH,62,-0.0277589561930541,0.530443486690325,All other offspeed
"Roupp, Landen",CH,410,-0.0278824019586504,0.707219604904146,All other offspeed
"Miller, Bobby",CH,166,-0.0279204297944879,0.616307211781629,All other offspeed
"Kikuchi, Yusei",CH,321,-0.0281793573895567,0.952763334282206,All other offspeed
"Warren, Will",CH,223,-0.0283844192889818,0.319559261698412,All other offspeed
"Paredes, Mike",CH,69,-0.0284762156867002,0.59385693950622,All other offspeed
"Ritchie, JR",CH,83,-0.0285606650223267,0.821485443505413,All other offspeed
"Gusto, Ryan",CH,129,-0.0286322270806338,0.334596766583558,All other offspeed
"Howard, Spencer",CH,40,-0.0286770635672301,0.759028175194187,All other offspeed
"Montas, Frankie",FS,277,-0.0287938569683777,0.775520047919944,All other offspeed
"Hatch, Thomas",CH,101,-0.0288557008337514,0.384548357650833,All other offspeed
"Rangel, Alan",CH,115,-0.0289165321407885,0.605561502666716,All other offspeed
"Anderson, Chase",CH,206,-0.0291212086854166,0.410274539199715,All other offspeed
"Vines, Darius",CH,88,-0.0296069400289674,0.791565989054709,All other offspeed
"Dubin, Shawn",CH,88,-0.0296913368151402,0.556860972620575,All other offspeed
"Rasmussen, Drew",CH,107,-0.0303921170732485,0.0300741582606059,All other offspeed
"Kirby, George",CH,78,-0.0310833192418198,0.476623945155533,All other offspeed
"Beede, Tyler",FS,46,-0.0319528888528663,0.79456976853785,All other offspeed
"Payamps, Joel",CH,62,-0.0320021406464322,0.77538924884827,All other offspeed
"Gray, Jon",CH,118,-0.0321104896159326,0.744125705810763,All other offspeed
"Ureña, José",CH,319,-0.0324279173574343,0.964291659973131,All other offspeed
"Yesavage, Trey",FS,221,-0.0329118034867854,0.237996042519232,All other offspeed
"Paxton, James",CH,66,-0.0334966266254612,0.468466629016688,All other offspeed
"Peralta, Wandy",CH,561,-0.0336087691591844,0.276365694326833,All other offspeed
"Brubaker, JT",CH,83,-0.034338404947944,0.821551449230527,All other offspeed
"Corbin, Patrick",CH,259,-0.0350024045811136,0.309387968711767,All other offspeed
"Herz, DJ",CH,193,-0.0350096271408207,0.359394570954877,All other offspeed
"Harris, Hogan",CH,191,-0.0355568261984327,0.620409645607172,All other offspeed
"Megill, Tylor",FS,47,-0.0355584781500666,0.00530620334023448,All other offspeed
"Cannon, Jonathan",CH,390,-0.0358072523067104,0.20110034820707,All other offspeed
"Stripling, Ross",CH,250,-0.0358392583357119,0.809848459445238,All other offspeed
"Woo, Bryan",CH,236,-0.0362858387146232,0.748517478579352,All other offspeed
"Petersen, Michael",CH,40,-0.0362962437121146,0.560767478808175,All other offspeed
"Rodriguez, Grayson",CH,466,-0.0363281764837987,0.127853330893731,All other offspeed
"King, John",CH,298,-0.0363638001194541,0.180844489435057,All other offspeed
"Blach, Ty",CH,256,-0.0364346926183435,0.728457994853511,All other offspeed
"Quantrill, Cal",FS,787,-0.0365555449768092,0.621778490201757,All other offspeed
"Rodriguez, Eduardo",CH,741,-0.0367054844874741,0.600920156582494,All other offspeed
"Marsh, Alec",CH,188,-0.0368468265410261,0.702477317628294,All other offspeed
"Richardson, Lyon",CH,174,-0.0370735533560565,0.722432239993347,All other offspeed
"Burns, Chase",CH,62,-0.0372397602725635,0.516904791116053,All other offspeed
"Liberatore, Matthew",CH,296,-0.0372801005309177,0.780390330389803,All other offspeed
"Walker, Taijuan",FS,631,-0.0377555517088477,0.0440972362368787,All other offspeed
"Morgan, Eli",CH,249,-0.0379102911101122,0.173547058999724,All other offspeed
"Aguiar, Julian",CH,50,-0.0387566901643308,0.6885774360536,All other offspeed
"Blubaugh, AJ",CH,164,-0.0387640677331708,0.0413508332115235,All other offspeed
"Bielak, Brandon",CH,108,-0.0394968172723134,0.369935824658113,All other offspeed
"Scherzer, Max",CH,232,-0.0401187919475415,0.474291732924709,All other offspeed
"Priester, Quinn",CH,99,-0.0404572553594464,0.0524349234437474,All other offspeed
"Nunez, Anthony",CH,76,-0.0406055779025221,0.00758283199123576,All other offspeed
"Holmes, Grant",CH,49,-0.041132512818883,0.562222272096272,All other offspeed
"Keller, Mitch",CH,204,-0.0416145259985941,0.417546862534309,All other offspeed
"Daniel, Davis",CH,61,-0.041620178345118,0.723652624410812,All other offspeed
"Gage, Matt",CH,53,-0.0417076556030509,0.56852948296178,All other offspeed
"Alcantara, Sandy",CH,780,-0.0422937837954431,0.79079347386531,All other offspeed
"Clarke, Taylor",CH,204,-0.0423327562308825,0.594892209843178,All other offspeed
"Varland, Louis",CH,145,-0.0437515275825493,0.26430301827923,All other offspeed
"Gordon, Tanner",CH,339,-0.0444979143576773,0.762508484438899,All other offspeed
"Brogdon, Connor",CH,247,-0.0445052853100631,0.654634419204679,All other offspeed
"Jarvis, Bryce",CH,97,-0.0445931766158715,0.385949539869239,All other offspeed
"Schultz, Noah",CH,58,-0.0446309720105667,0.923015592856341,All other offspeed
"Ross, Joe",CH,90,-0.0451809588220988,0.287743656432938,All other offspeed
"Bowman, Matt",FS,48,-0.0452326510780075,0.380077382260967,All other offspeed
"Keuchel, Dallas",CH,136,-0.0453868865473637,0.67595514999974,All other offspeed
"Bassitt, Chris",CH,157,-0.0455108272566974,0.0667948735124004,All other offspeed
"Junk, Janson",CH,144,-0.0460276188514841,0.50794266481367,All other offspeed
"Falter, Bailey",FS,80,-0.0464708534040596,0.709239237573502,All other offspeed
"Anderson, Grant",CH,54,-0.0466491375044186,0.419184762411444,All other offspeed
"Singer, Brady",CH,44,-0.0467993690874854,0.401898562499362,All other offspeed
"Sulser, Cole",CH,256,-0.0472897076167128,0.0979544356884879,All other offspeed
"Gomber, Austin",CH,415,-0.0477371585948366,0.630314318961153,All other offspeed
"Hancock, Emerson",CH,291,-0.0484463966453869,0.401725510275186,All other offspeed
"Ryu, Hyun Jin",CH,100,-0.048502546482697,0.801007806970088,All other offspeed
"Woods Richardson, Simeon",FS,195,-0.0492487435850142,0.608560798959705,All other offspeed
"Rosenberg, Kenny",CH,185,-0.0495137936141927,0.855399369779742,All other offspeed
"Alexander, Tyler",CH,331,-0.0499439596570645,0.674373452743374,All other offspeed
"Woodford, Jake",FS,92,-0.0505640136611525,0.407973972318025,All other offspeed
"Jiménez, Joe",CH,40,-0.0506256420570943,0.800722202656919,All other offspeed
"Giolito, Lucas",CH,621,-0.0511299181233833,0.845302809718421,All other offspeed
"Young, Brandon",FS,248,-0.0520210585845813,0.0452349679435883,All other offspeed
"Matz, Steven",CH,439,-0.0521277123867157,0.0445871839129332,All other offspeed
"Lively, Ben",CH,158,-0.0521854630721905,0.766586066625734,All other offspeed
"Miller, Erik",CH,266,-0.0524904672449957,0.323314233679213,All other offspeed
"Dobbins, Hunter",FS,56,-0.0525351912384481,0.380266713896147,All other offspeed
"Francis, Bowden",FS,257,-0.0527828494428567,0.774018050894287,All other offspeed
"Smith-Shawver, AJ",FS,134,-0.0529590112781736,0.209691201637476,All other offspeed
"Sasaki, Roki",FS,238,-0.0540164306988173,0.117908077991363,All other offspeed
"Lord, Brad",CH,162,-0.0554942827130643,0.856331002628773,All other offspeed
"Martin, Chris",FS,144,-0.05557906811425,0.088688007096798,All other offspeed
"Early, Connelly",CH,187,-0.0563628359740461,0.262982654133141,All other offspeed
"Mattson, Isaac",CH,81,-0.0571284008742628,0.687369021772059,All other offspeed
"Jones, Jared",CH,108,-0.0573823657430064,0.725229809303945,All other offspeed
"Martin, Davis",CH,517,-0.0579241300334871,0.121405638172574,All other offspeed
"Allen, Logan",CH,484,-0.0588637511190502,0.482213155977204,All other offspeed
"Harvey, Hunter",FS,157,-0.059043642377566,0.0505917605684869,All other offspeed
"Baker, Bryan",CH,315,-0.0593824125300451,0.477831884398087,All other offspeed
"Kikuchi, Yusei",FS,52,-0.0597977249521265,0.925768693846523,All other offspeed
"Law, Derek",CH,50,-0.0603650505638985,0.394264027816069,All other offspeed
"Matthews, Zebby",CH,134,-0.0607088426221589,0.66111791816258,All other offspeed
"Miley, Wade",CH,123,-0.0607784712774688,0.661893703105672,All other offspeed
"Vasil, Mike",CH,99,-0.0612590687317673,0.225359679775238,All other offspeed
"Ohtani, Shohei",FS,77,-0.0619037023624744,0.671720052126779,All other offspeed
"Lynn, Lance",CH,80,-0.0619451741212727,0.349032326773408,All other offspeed
"Means, John",CH,125,-0.0621287317012079,0.705428081368993,All other offspeed
"Brieske, Beau",CH,310,-0.0626472280937093,0.590021467549567,All other offspeed
"Irvin, Cole",CH,193,-0.0626895888954327,0.879375016657991,All other offspeed
"May, Dustin",CH,61,-0.0638987608651856,0.593186931410999,All other offspeed
"Marinaccio, Ron",CH,225,-0.0643206462510389,0.373690098694194,All other offspeed
"Cecconi, Slade",CH,157,-0.0644286499177906,0.649482513194898,All other offspeed
"Silseth, Chase",FS,189,-0.0646891747485663,0.114933705852189,All other offspeed
"Chavez, Jesse",CH,74,-0.0651109380441468,0.61607406770468,All other offspeed
"Long, Sam",FS,65,-0.0655751852234511,0.527516889021491,All other offspeed
"Cole, Gerrit",CH,136,-0.0655938810928233,0.690726779511483,All other offspeed
"Flaherty, Jack",CH,52,-0.0658440090104585,0.766083162851585,All other offspeed
"Senzatela, Antonio",CH,99,-0.0661490255827433,0.090132503501544,All other offspeed
"Headrick, Brent",FS,55,-0.0663223115469511,0.622377620375707,All other offspeed
"Allard, Kolby",CH,190,-0.0664373444059074,0.42369797996158,All other offspeed
"Sands, Cole",FS,265,-0.0676257207493765,0.663823295406882,All other offspeed
"Vest, Will",CH,128,-0.0678370988713648,0.733771892184215,All other offspeed
"Whitlock, Garrett",CH,294,-0.0681362130543624,0.186431928291015,All other offspeed
"Sánchez, Sixto",CH,83,-0.0696448736907497,0.831257644524491,All other offspeed
"Hanifee, Brenan",CH,45,-0.0699954946057024,0.785334431670098,All other offspeed
"Graceffo, Gordon",CH,48,-0.0709732109482558,0.599928390499227,All other offspeed
"Soroka, Michael",CH,199,-0.0714412997757858,0.451340219361292,All other offspeed
"Suárez, Albert",CH,264,-0.0723941995645228,0.501578792134454,All other offspeed
"Bassitt, Chris",FS,101,-0.0724294448802203,0.0425862515664263,All other offspeed
"Paddack, Chris",CH,672,-0.0724997069323312,0.469469085936073,All other offspeed
"Phillips, Tyler",FS,268,-0.0728377015043739,0.419782875302836,All other offspeed
"López, Reynaldo",CH,61,-0.0738850288432125,0.923543013064262,All other offspeed
"Seabold, Connor",CH,87,-0.0745153650584356,0.0627571793738595,All other offspeed
"Elder, Bryce",CH,330,-0.0748090689288704,0.0944743870172978,All other offspeed
"Herget, Kevin",CH,64,-0.0750225199178397,0.64531730080661,All other offspeed
"Faedo, Alex",CH,118,-0.0754075382345699,0.539625119468368,All other offspeed
"Lucas, Easton",CH,45,-0.0758607787228958,0.586468121429723,All other offspeed
"Woods Richardson, Simeon",CH,233,-0.0761945145568173,0.0857344664414381,All other offspeed
"Hudson, Dakota",CH,52,-0.0766329015169869,0.330985677675409,All other offspeed
"Alcala, Jorge",CH,43,-0.0767825128764077,0.932463005141715,All other offspeed
"Molina, Anthony",CH,150,-0.0772375611019202,0.698197914321908,All other offspeed
"Kowar, Jackson",CH,66,-0.0773076613320218,0.115132802560402,All other offspeed
"Dobnak, Randy",CH,55,-0.077469192129836,0.00453443323790902,All other offspeed
"Legumina, Casey",CH,97,-0.0778174685208066,0.512247059364756,All other offspeed
"Assad, Javier",CH,108,-0.0784303693834951,0.392024111699474,All other offspeed
"Wilson, Bryse",CH,115,-0.0784658406738022,0.60533546190987,All other offspeed
"Severino, Luis",CH,261,-0.0790801928140251,0.383326976471219,All other offspeed
"Schreiber, John",CH,71,-0.0809291503848933,0.416225538048837,All other offspeed
"Fedde, Erick",CH,380,-0.0814820439521688,0.284634739877759,All other offspeed
"Strahm, Matt",CH,44,-0.0832633620790821,0.03868002040171,All other offspeed
"García, Luis",FS,255,-0.0870051795310625,0.873526854060015,All other offspeed
"Greene, Hunter",FS,168,-0.0883475920259279,0.240264381473925,All other offspeed
"Hagenman, Justin",CH,43,-0.0898114033137424,0.659571751715784,All other offspeed
"Williams, Gavin",CH,51,-0.0907999761148894,0.741294977009279,All other offspeed
"Nelson, Ryne",CH,182,-0.0917137872168382,0.414380771819172,All other offspeed
"Vásquez, Randy",CH,218,-0.0923036832358381,0.438480404117772,All other offspeed
"Eflin, Zach",CH,200,-0.0923507176386677,0.350457019222745,All other offspeed
"Devenski, Chris",CH,133,-0.0930739009013466,0.571840493623976,All other offspeed
"Mikolas, Miles",CH,355,-0.0931420975677218,0.742697059893011,All other offspeed
"Gilbert, Logan",CH,51,-0.0932074341998104,0.34461418771692,All other offspeed
"Scott, Christian",FS,62,-0.0938132622644314,0.770274351891449,All other offspeed
"Winckowski, Josh",CH,115,-0.0951795278752723,0.333382452418341,All other offspeed
"Tong, Jonah",CH,74,-0.0967769558423564,0.536802318983553,All other offspeed
"Kolek, Stephen",CH,157,-0.099002099402648,0.131131252150031,All other offspeed
"Gibson, Cade",CH,82,-0.0992526709258774,0.386549667589127,All other offspeed
"Banks, Tanner",CH,142,-0.100740323680689,0.583859701265742,All other offspeed
"Foley, Jason",CH,45,-0.100841633284149,0.690173563327502,All other offspeed
"Civale, Aaron",FS,102,-0.101750199857468,0.686495077954265,All other offspeed
"Lauer, Eric",CH,141,-0.104902104543677,0.770929522386702,All other offspeed
"Wrobleski, Justin",CH,55,-0.10512162407077,0.404474261766723,All other offspeed
"Kremer, Dean",CH,61,-0.105563767756626,0.54964446902807,All other offspeed
"Rodríguez, Yariel",FS,114,-0.1154248969354,0.01669693744061,All other offspeed
"Ashcraft, Braxton",FS,40,-0.120326897633909,0.97108628748069,All other offspeed
"Melton, Troy",FS,67,-0.123562217859417,0.0864899567157188,All other offspeed
"Allen, Logan",FS,46,-0.130082004423694,0.805687321216418,All other offspeed
"Prielipp, Connor",CH,71,-0.133878042457862,0.420018532308487,All other offspeed
"Schultz, Paxton",CH,65,-0.143122920133924,8.30146825536567e-08,All other offspeed
"Quantrill, Cal",CH,43,-0.14450730179047,0.845822313672142,All other offspeed
"Griffin, Foster",FS,65,-0.146167888993964,2.98663508050677e-27,All other offspeed
"Kay, Anthony",CH,124,-0.162384876935863,0.722088896407192,All other offspeed
"Fleming, Josh",CH,76,-0.164702543428142,0.41673249602866,All other offspeed
"Patrick, Chad",CH,53,-0.16612910503269,0.0423537818749612,All other offspeed
"Newcomb, Sean",CH,81,-0.199937704274633,0.663804650346723,All other offspeed
