pitcher,season,player_name,np,nsw,axis,kill,velo_sep,arm,rv100,wh,nbip,gb,as_ch,as_fb,last,hs
660604,2026,"Rangel, Alan",152,92,21.9222761682574,10.8752385643825,12.2208431109621,71.3296052631579,-1.5102161580759,0.248029423810037,27,13.3219573647026,0.915,0.968,Rangel,TRUE
665795,2022,"Cabrera, Edward",392,215,9.21329945971426,9.44298458464803,3.52222852103804,44.3150510204082,1.36491483489357,0.245908486165198,69,-1.08911811994318,0.971,0.933,Cabrera,TRUE
665622,2023,"Medina, Luis",161,64,25.5088115946817,13.2215466068239,8.7407453416149,45.4670807453416,1.44488210424321,0.237745401907511,29,-0.486527051440582,0.95,0.848,Medina,TRUE
669330,2021,"Wells, Tyler",93,57,11.5753558997125,8.31947641955842,6.71940819174259,53.5711111111111,1.23971925960391,0.105029854542897,22,-17.8792017345559,0.963,0.943,Wells,TRUE
700712,2026,"Ureña, Walbert",496,248,12.0264874882884,9.25175489201098,7.25221429556107,44.24375,1.17331623283745,0.0915393919128264,86,2.46451517905808,0.911,0.874,Ureña,TRUE
680739,2023,"Winder, Josh",139,76,26.1407570210346,12.2727587832608,5.49960615449246,45.8561151079137,-0.0158375707384234,-0.0281471674893093,27,-12.8089066728177,0.937,0.949,Winder,TRUE
666745,2023,"Brito, Jhony",419,252,12.4461849471977,8.74142548910975,7.03865849152695,51.0992840095465,-0.05692153911721,-0.0940383985241938,93,-3.0753833804842,0.985,0.918,Brito,TRUE
656641,2024,"Latz, Jacob",185,108,25.0908673163771,10.0440219835058,8.99758101384967,48.9908108108108,-0.100319410582138,-0.161937310359401,40,-3.13839230550946,0.973,0.96,Latz,TRUE
649144,2021,"Wells, Alex",104,48,28.0403944069784,9.78863645001175,5.29887276561559,50.9679611650486,0.223404750893639,-0.179975511497406,29,3.00853268004052,0.985,0.976,Wells,TRUE
623167,2022,"Flexen, Chris",339,152,25.1638176481071,12.8635415113649,10.6339694936961,62.8396449704142,0.522080331521281,-0.190133611109232,66,-0.219542962888257,0.989,0.916,Flexen,TRUE
686613,2024,"Brown, Hunter",354,150,21.9030317089267,11.1242497045094,7.59856074703683,50.0742937853107,0.696788148947957,-0.275919398317561,63,7.38648563610332,0.955,0.915,Brown,TRUE
