pitcher,pitch_type,player_name,n,resid_pp,whiff_pct,gyro_gap,axis_diff,mirror,active_spin,fb_active
687330,ST,"Kelly, Kevin",296,4.36972023915444,26.3513513513514,0.0530844594594595,160.660977518314,19.3390224816857,0.749324324324324,0.802408783783784
643338,SL,"Green, Chad",329,0.605872688750384,27.9635258358663,0.688550151975684,73.4499106745725,106.550089325428,0.240270516717325,0.928820668693009
671737,CU,"Bradley, Taj",273,3.127480043238,31.1355311355311,0.139904761904762,175.183758052295,4.81624194770511,0.820326007326007,0.960230769230769
552640,SL,"Kittredge, Andrew",662,3.78492877762159,37.6132930513595,0.380376132930514,78.2272315219645,101.772768478035,0.339069486404834,0.719445619335348
664299,ST,"Javier, Cristian",260,6.03201767725043,24.2307692307692,0.469626923076923,143.032184440378,36.9678155596216,0.456438461538462,0.926065384615385
641927,ST,"Ober, Bailey",383,2.66101614776913,32.6370757180157,0.43888772845953,152.040751296323,27.9592487036774,0.462605744125326,0.901493472584857
656234,CU,"Bird, Jake",219,5.00145969754264,31.9634703196347,0.113570776255708,173.131038055831,6.86896194416877,0.839009132420091,0.747794520547945
664875,ST,"Lawrence, Justin",444,-4.25630394635644,34.2342342342342,0.267837837837838,172.492441545948,7.50755845405179,0.534614864864865,0.802452702702703
641755,SL,"Kinley, Tyler",1070,6.44671409335931,34.1121495327103,0.561143925233645,44.187787683733,135.812212316267,0.268495327102804,0.829639252336449
681892,ST,"Funderburk, Kody",205,-0.42995627169679,30.2439024390244,0.200614634146341,166.72602881451,13.2739711854903,0.586078048780488,0.786692682926829
669923,KC,"Kirby, George",355,-2.08321331036514,26.1971830985916,0.0870028169014085,175.655774779053,4.34422522094666,0.825938028169014,0.912940845070423
669923,ST,"Kirby, George",932,-9.38102782810986,26.5021459227468,0.419989270386266,172.478250287334,7.52174971266584,0.49349678111588,0.913486051502146
641540,SL,"Dunning, Dane",371,-5.12757038751924,31.266846361186,0.482455525606469,156.932498768626,23.0675012313742,0.310301886792453,0.792757412398922
527048,CU,"Pérez, Martín",221,2.01374054922041,25.3393665158371,0.635402714932127,167.405663168014,12.5943368319855,0.334126696832579,0.969529411764706
663423,ST,"Thornton, Trent",328,-1.79552037073335,23.4756097560976,0.260942073170732,144.948103407698,35.0518965923018,0.503463414634146,0.764405487804878
642546,SL,"Hernández, Jonathan",256,3.36519482979098,36.71875,0.58616015625,95.5531294370302,84.4468705629698,0.3075,0.89366015625
608337,SL,"Giolito, Lucas",449,4.18226620519694,29.1759465478842,0.730378619153675,50.2275681541623,129.772431845838,0.259483296213809,0.989861915367483
680704,SL,"Sandlin, Nick",295,9.65465742285671,40.3389830508475,0.331054237288136,147.145627980443,32.854372019557,0.508545762711864,0.8396
660853,SL,"De Los Santos, Enyel",583,5.98123789100028,38.7650085763293,0.609938250428817,35.3639858326409,144.636014167359,0.30002229845626,0.909960548885077
676684,SL,"Vest, Will",366,-10.2861622886393,33.0601092896175,0.649972677595629,159.880953722253,20.1190462777474,0.261775956284153,0.911748633879781
656638,SL,"Lange, Alex",369,-4.72594180196943,39.2953929539295,0.669073170731707,144.653832354747,35.3461676452528,0.218487804878049,0.887560975609756
677960,ST,"Weathers, Ryan",283,2.58150350742291,39.9293286219081,0.561484098939929,164.191829227175,15.808170772825,0.37926148409894,0.940745583038869
674370,SL,"Bido, Osvaldo",461,3.60233424305112,27.3318872017354,0.622830802603037,151.277366552403,28.7226334475969,0.289143167028199,0.911973969631237
693312,SL,"Nicolas, Kyle",224,0.431678086931667,35.7142857142857,0.663482142857143,71.3762635081424,108.623736491858,0.307111607142857,0.97059375
