pitcher,grp,pitch_type,player_name,n,resid_pp,whiff_pct,arm_diff,own_arm,fb_arm,as_gap,spin_nz_pct,cue_val,big,cue_pct,contrib_pp,aligned,share,sim_pct,nz_rate,axis_gap
623474,breaking,ST,"Herget, Jimmy",396,7.53806083018078,30.3030303030303,4.93453282870843,2.11161616161617,1.17264839806022,-0.306371212121212,11.1111111111111,11.1111111111111,TRUE,0.474074074074074,-0.0401641426384331,FALSE,,47,11.1,-0.31
702070,breaking,CU,"Cameron, Noah",302,-4.24860219853797,29.4701986754967,5.94073384258615,60.7394012369329,55.344062821568,-0.208523178807947,95.6953642384106,95.6953642384106,TRUE,0.473684210526316,-0.0405964557279692,TRUE,0.00955524989888186,47,95.7,-0.21
672456,breaking,KC,"Montero, Keider",316,-4.65108652376306,19.3037974683544,5.94814065127364,47.5180379746836,41.5752169837207,-0.17875,66.1392405063292,66.1392405063292,TRUE,0.466666666666667,-0.0483780913396175,TRUE,0.0104014601948269,47,66.1,-0.18
700241,breaking,ST,"McGreevy, Michael",226,-5.8825391574169,26.5486725663717,2.80868503995233,30.6187817258884,33.3015291497571,-0.348225663716814,9.73451327433625,9.73451327433625,TRUE,0.466666666666667,-0.0483780913396175,TRUE,0.00822401518205293,47,9.7,-0.35
608331,breaking,CU,"Fried, Max",545,0.708502435659186,36.8807339449541,3.4356170114933,52.0058715596331,48.757548415789,0.140045871559633,92.6605504587156,92.6605504587156,TRUE,0.460526315789474,-0.0551870224998098,FALSE,,46,92.7,0.14
641927,breaking,ST,"Ober, Bailey",383,2.66101614776913,32.6370757180157,2.38026067708939,33.130267121912,32.3746964639634,-0.43888772845953,7.83289817232374,7.83289817232374,TRUE,0.459259259259259,-0.0565920400408019,FALSE,,46,7.8,-0.44
663460,breaking,ST,"Bubic, Kris",300,-7.74062290345004,25.3333333333333,4.52240036516632,36.006,40.3991383900929,-0.35984,7.3333333333333,7.3333333333333,TRUE,0.451851851851852,-0.0648059887419863,TRUE,0.00837219298114908,45,7.3,-0.36
657514,breaking,CU,"Bernardino, Brennan",394,0.156013867380407,31.7258883248731,6.59030485502485,12.7275863301637,19.3066740145861,-0.169098984771574,89.0862944162437,89.0862944162437,TRUE,0.447368421052632,-0.0697775892716505,FALSE,,45,89.1,-0.17
641154,breaking,ST,"López, Pablo",556,-10.807812692635,31.4748201438849,3.14101042863617,34.7196043165468,36.6780296785701,-0.29718345323741,6.29496402877697,6.29496402877697,TRUE,0.444444444444444,-0.0730199374431706,TRUE,0.00675621788791089,44,6.3,-0.3
669160,breaking,ST,"May, Dustin",513,-6.10530198775392,26.9005847953216,4.22125802480758,22.8947368421053,25.3733081560989,-0.268296296296296,3.89863547758283,3.89863547758283,TRUE,0.437037037037037,-0.081233886144355,TRUE,0.0133054656931459,44,3.9,-0.27
554430,breaking,CU,"Wheeler, Zack",348,-10.9539615801123,41.0919540229885,2.23806333767903,26.6973223615465,24.6707284150973,-0.182387931034483,88.5057471264368,88.5057471264368,TRUE,0.434210526315789,-0.0843681560434911,TRUE,0.00770206791638447,43,88.5,-0.18
663546,breaking,KC,"Hjelle, Sean",270,1.173853041183,35.9259259259259,1.70286099086099,27.9591666666667,27.3923888888889,-0.237177777777778,64.4444444444445,64.4444444444445,TRUE,0.433333333333333,-0.0853408604949472,FALSE,,43,64.4,-0.24
676979,breaking,ST,"Crochet, Garrett",435,-2.52363311284472,37.9310344827586,6.38216449528946,41.3647090699723,34.9825445746828,-0.327754022988506,2.5287356321839,2.5287356321839,TRUE,0.42962962962963,-0.0894478348455394,TRUE,0.0354440724328231,43,2.5,-0.33
672782,breaking,ST,"Gómez, Yoendrys",201,3.94939857181484,34.8258706467662,2.83725209640504,32.3082641196013,32.3712388816678,-0.385328358208955,2.48756218905473,2.48756218905473,TRUE,0.422222222222222,-0.0976617835467238,FALSE,,42,2.5,-0.39
450203,breaking,CU,"Morton, Charlie",1216,-4.0222080370311,35.1973684210526,1.81973527519869,20.6954821581808,21.2596102173439,-0.17746875,86.6776315789471,86.6776315789471,TRUE,0.421052631578947,-0.0989587228153318,TRUE,0.0246030841528465,42,86.7,-0.18
622554,breaking,ST,"Domínguez, Seranthony",277,-0.360166552649406,40.4332129963899,2.93900817500449,31.4080118307164,28.7393370158497,-0.413512635379061,2.16606498194946,2.16606498194946,TRUE,0.414814814814815,-0.105875732247908,TRUE,0.293963255246996,41,2.2,-0.41
682120,breaking,CU,"Herrin, Tim",370,-0.562801213689575,39.1891891891892,8.16647080767895,36.3085675253708,28.1444862703454,-0.184489189189189,84.054054054054,84.054054054054,TRUE,0.407894736842105,-0.113549289587173,TRUE,0.201757364456934,41,84.1,-0.18
554430,breaking,ST,"Wheeler, Zack",492,-3.06295450723323,34.5528455284553,2.04780147500886,22.8860458240946,24.2214455641254,-0.41730081300813,2.03252032520324,2.03252032520324,TRUE,0.407407407407407,-0.114089680949093,TRUE,0.0372482453394811,41,2,-0.42
669358,breaking,KC,"Baz, Shane",796,-5.59131326602241,28.0150753768844,4.20104731569962,40.2001282070175,36.0862799718387,-0.283935929648241,22.9899497487437,22.9899497487437,TRUE,0.4,-0.122303629650277,TRUE,0.021873864659578,40,23,-0.28
678906,breaking,ST,"Teng, Kai-Wei",311,-1.46977720535063,29.903536977492,2.95599962207105,21.7775510204082,23.6968739876903,-0.350514469453376,1.92926045016077,1.92926045016077,TRUE,0.4,-0.122303629650277,TRUE,0.0832123598087103,40,1.9,-0.35
664208,breaking,CU,"Maton, Phil",510,-3.26465753450299,34.9019607843137,1.97882859436786,29.0515357159863,28.5441497468462,0.249666666666667,77.8431372549018,77.8431372549018,TRUE,0.394736842105263,-0.128139856359013,TRUE,0.0392506273643558,39,77.8,0.25
592791,breaking,ST,"Taillon, Jameson",623,0.888689852194817,29.0529695024077,2.13122171355756,45.378812199037,44.467944525081,-0.400149277688604,1.92616372391653,1.92616372391653,TRUE,0.392592592592593,-0.130517578351461,FALSE,,39,1.9,-0.4
434378,breaking,SL,"Verlander, Justin",669,5.14980934056006,26.9058295964126,4.16283789093451,54.367264573991,57.5257869060885,-0.623445440956652,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.62
453286,breaking,SL,"Scherzer, Max",410,8.62892757606098,33.6585365853659,2.47193373573284,30.1730927324502,31.9834946668693,-0.671663414634146,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.67
458677,breaking,SL,"Wilson, Justin",241,1.54983767676013,31.5352697095436,2.05044451453317,49.8958506224066,50.4554051068798,-0.718215767634855,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.72
506433,breaking,SL,"Darvish, Yu",299,-1.07183815422068,21.0702341137124,3.93654017082019,38.2560764753671,34.7396143062934,-0.576177257525084,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.123998660786093,39,0,-0.58
518489,breaking,SL,"Brasier, Ryan",227,-0.160218788621498,32.5991189427313,5.95082002437491,44.7697264624526,38.8356303176639,-0.56347577092511,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.829531273119164,39,0,-0.56
518876,breaking,SL,"Kelly, Merrill",313,5.86557502057426,32.5878594249201,3.56724768106271,26.3354632587859,22.7759272505081,-0.614105431309904,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.61
519293,breaking,SL,"Smith, Will",242,1.38612753426652,28.9256198347107,3.76078666498489,42.9645695843639,46.6879576100281,-0.646586776859504,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.65
543037,breaking,SL,"Cole, Gerrit",356,3.52157396215164,29.7752808988764,2.58474965468538,39.4025280898876,40.9141486580792,-0.664505617977528,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.66
543351,breaking,SL,"Jackson, Jay",220,7.57101059247104,27.7272727272727,1.8626807420139,31.7538349514564,30.5761084529505,-0.712145454545455,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.71
543859,breaking,SL,"Tonkin, Michael",356,-5.4209859061645,23.876404494382,1.96149257672436,14.6412006793834,13.7855261266271,-0.624991573033708,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0245170339866899,39,0,-0.62
547179,breaking,SL,"Lorenzen, Michael",382,-0.541775569275091,24.869109947644,3.11361246350253,42.6531413612565,40.8058420427159,-0.755185863874346,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.245316517096985,39,0,-0.76
547973,breaking,SL,"Chapman, Aroldis",275,-2.7339075484396,40,4.03679908636427,55.2176363636364,51.4387708679307,-0.503112727272727,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0486141149062116,39,0,-0.5
570632,breaking,SL,"Ureña, José",407,2.6922624340288,28.992628992629,3.16023434641288,32.4533618868249,29.85795751208,-0.500670761670762,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.5
571510,breaking,SL,"Boyd, Matthew",302,-0.302879533978434,38.0794701986755,10.1208807274576,14.7598803674428,24.8807610949005,-0.669367549668874,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.438809760293229,39,0,-0.67
571578,breaking,SL,"Corbin, Patrick",1185,-0.510950092873381,37.3839662447257,2.27735500374831,37.9949367088608,37.513025599981,-0.666929957805907,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.260116394059914,39,0,-0.67
571656,breaking,SL,"Farmer, Buck",238,7.76381435144633,38.655462184874,3.71252366707092,28.6668067226891,32.3131832512104,-0.653159663865546,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.65
571760,breaking,SL,"Heaney, Andrew",713,-4.13087803495698,31.5568022440393,2.43553555833235,28.3396921582091,27.0470375990678,-0.799050490883591,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0321739094154074,39,0,-0.8
571882,breaking,SL,"Law, Derek",279,4.11378792545484,37.9928315412186,3.68230417372349,53.3931899641577,49.9984910262975,-0.702767025089606,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.7
571945,breaking,SL,"Mikolas, Miles",929,4.56263176756406,16.3616792249731,3.83921035554529,44.8804090419807,42.0594146107096,-0.562608180839612,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.56
579328,breaking,SL,"Kikuchi, Yusei",1115,0.369199511610387,25.5605381165919,3.10820099947203,37.2461031390135,36.5235223685433,-0.633653811659193,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.63
592094,breaking,SL,"Adam, Jason",389,4.36909341022976,40.6169665809769,2.73079052322108,37.0655285847533,38.6100971858632,-0.688678663239075,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.69
592332,breaking,SL,"Gausman, Kevin",293,-1.24848259815927,31.3993174061434,2.79578411669374,36.5054607508532,38.4234991147826,-0.785221843003413,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.106454423873233,39,0,-0.79
592351,breaking,SL,"Gray, Jon",646,4.53515062923251,31.733746130031,3.23461626034399,32.3115527637762,29.2586793002654,-0.605993808049536,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.61
592426,breaking,SL,"Jackson, Luke",558,-2.4448094205378,27.2401433691756,3.82044086035006,51.4163514046051,54.5215420455947,-0.560132616487455,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0543627223399545,39,0,-0.56
592773,breaking,SL,"Stanek, Ryne",268,3.28250636040018,42.1641791044776,3.45430596974904,47.5978438532429,47.3739778113376,-0.770369402985075,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.77
594798,breaking,SL,"deGrom, Jacob",845,-5.33690516939541,37.2781065088758,3.63040559198831,33.9763613861386,30.4257659138453,-0.578163313609467,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.024903289731464,39,0,-0.58
595345,breaking,SL,"Okert, Steven",916,7.50134954870032,33.7336244541485,2.1565809877081,34.0977074235808,32.6195745255215,-0.508111353711791,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.51
596295,breaking,SL,"Gomber, Austin",391,1.95615814586102,19.1815856777494,2.0822932542019,52.8355775212553,52.8820884124296,-0.646575447570333,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.65
605154,breaking,SL,"Brebbia, John",387,-0.880969528142959,22.4806201550388,4.43846411948209,42.8583979328166,38.6287187248734,-0.549113695090439,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.150863896487955,39,0,-0.55
605177,breaking,SL,"Chafin, Andrew",359,-9.21072698866514,48.1894150417827,4.40593586040657,47.7036161116424,51.827877852454,-0.668908077994429,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.014429533723707,39,0,-0.67
605288,breaking,SL,"Houser, Adrian",382,-2.07203793467495,21.2041884816754,1.6425241603793,38.0464777035566,38.3655499014439,-0.593531413612566,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0641428872891999,39,0,-0.59
605447,breaking,SL,"Romano, Jordan",434,2.68623644346666,31.1059907834101,4.66830021493201,50.4474654377881,51.7880500881691,-0.691428571428571,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.69
605488,breaking,SL,"Springs, Jeffrey",486,5.65872534549004,19.7530864197531,2.66318061866063,44.3572016460906,44.3066823252205,-0.679106995884774,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.68
607067,breaking,SL,"Rea, Colin",221,4.13204075644669,33.4841628959276,2.15124388201743,30.8669683257918,29.1664655728998,-0.576389140271493,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.58
607074,breaking,SL,"Rodón, Carlos",1018,2.32161710598614,37.1316306483301,6.18632686143164,41.0337640919198,47.0849256776468,-0.749821218074656,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.75
607179,breaking,SL,"Weems, Jordan",233,1.06124659684031,24.8927038626609,1.72801619709796,48.3891402714932,49.5848968105065,-0.621384615384615,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.62
607192,breaking,SL,"Glasnow, Tyler",661,-1.68652996845582,35.5521936459909,4.10950952185677,53.6690275579336,57.125670225555,-0.550747352496218,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0788047044455963,39,0,-0.55
607455,breaking,SL,"Banda, Anthony",451,-4.31200467828923,40.3547671840355,3.27381558005418,34.0975438462929,35.0973549902199,-0.68379600886918,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0308224377334238,39,0,-0.68
607625,breaking,SL,"Lugo, Seth",308,1.8347663422527,21.1038961038961,4.14775712078358,33.2223392461197,32.2773605092294,-0.539058441558442,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.54
608032,breaking,SL,"Estévez, Carlos",312,4.09613816961178,21.7948717948718,3.22460409319622,43.6711538461539,40.7653899034349,-0.598525641025641,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.6
608337,breaking,SL,"Giolito, Lucas",449,4.18226620519694,29.1759465478842,2.80639362063043,50.0359036144578,52.6868780966691,-0.730378619153675,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.73
608379,breaking,SL,"Wacha, Michael",321,3.66016406948406,29.595015576324,1.69380406423243,50.5246875,50.4130939586863,-0.71720625,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.72
621111,breaking,SL,"Buehler, Walker",261,-1.04710469037791,22.6053639846743,4.13874666195677,46.8961240310078,42.9890962913409,-0.461605363984674,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.126927609936342,39,0,-0.46
621242,breaking,SL,"Díaz, Edwin",500,1.94594564698627,37,5.48941601547186,22.4845986984816,17.0083638240598,-0.694694,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.69
621366,breaking,SL,"Borucki, Ryan",310,7.16857574890456,35.1612903225807,1.87555785559581,27.3012903225806,27.8529012543434,-0.732793548387097,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.73
621381,breaking,SL,"Strahm, Matt",366,-0.216304343055442,28.6885245901639,4.96496172184583,34.5616480528012,29.6014352250486,-0.735336065573771,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.614442104237989,39,0,-0.74
622491,breaking,SL,"Castillo, Luis",908,-1.68589900183848,32.0484581497797,2.63494988993937,14.9509746869698,17.0109299160667,-0.76743281938326,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0788341979904293,39,0,-0.77
622786,breaking,SL,"Tinoco, Jesus",202,2.96869256477014,34.6534653465347,1.97537128712871,24.8405940594059,24.064019888831,-0.58680198019802,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.59
623352,breaking,SL,"Hader, Josh",456,-5.53918075461136,53.9473684210526,4.34018398146358,28.7609278621509,33.0627647321039,-0.83230701754386,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0239938903586342,39,0,-0.83
623474,breaking,SL,"Herget, Jimmy",295,9.27552141519438,27.1186440677966,6.54347860860293,8.24347826086956,1.83811725568834,-0.599722033898305,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.6
625643,breaking,SL,"López, Reynaldo",511,5.86642237754437,39.5303326810176,2.5887026700148,39.5170254403131,41.3386258763192,-0.63900782778865,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.64
628317,breaking,SL,"Maeda, Kenta",322,-0.652382357892795,22.360248447205,1.77882139922981,38.3116919714746,38.6544374210774,-0.672062111801242,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.203724846472078,39,0,-0.67
628452,breaking,SL,"Iglesias, Raisel",207,7.36031349354545,37.1980676328502,3.95361868891833,34.1974489795918,32.6820291692575,-0.544130434782609,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.54
641329,breaking,SL,"Baker, Bryan",205,-3.35570131280654,18.0487804878049,2.39071746223935,56.1035489667565,54.8824567049872,-0.496126829268293,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0396061756734974,39,0,-0.5
641540,breaking,SL,"Dunning, Dane",371,-5.12757038751924,31.266846361186,2.17340469339923,38.3081128565523,37.5474003262296,-0.482455525606469,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0259199748922614,39,0,-0.48
641656,breaking,SL,"Hamilton, Ian",449,6.80809888986274,44.3207126948775,2.28662506988857,40.1261611955715,39.1101825920785,-0.625305122494432,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.63
641712,breaking,SL,"Hudson, Dakota",335,0.589698891372583,32.5373134328358,3.08599814166466,37.8521416585711,39.7788832793724,-0.63949552238806,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.64
641729,breaking,SL,"Jiménez, Joe",337,4.17293049989714,40.6528189910979,3.31653864397378,29.9875370919881,33.1913862157641,-0.614608308605341,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.61
641755,breaking,SL,"Kinley, Tyler",1070,6.44671409335931,34.1121495327103,2.20437861484637,45.2421301451581,44.8096858473915,-0.561143925233645,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.56
641835,breaking,SL,"Mayza, Tim",254,-12.8476474389231,21.6535433070866,2.40643280499134,42.8379828585225,41.9912576628087,-0.702326771653543,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0103448118680584,39,0,-0.7
642100,breaking,SL,"Speier, Gabe",280,4.67665282731103,42.5,2.48328952598776,27.0542667509482,29.0793492050557,-0.604871428571429,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.6
642397,breaking,SL,"Soto, Gregory",503,0.846438967398868,45.1292246520875,4.23392340661428,38.0070168462907,34.0328721201575,-0.703900596421471,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.7
642546,breaking,SL,"Hernández, Jonathan",256,3.36519482979098,36.71875,2.7583254307697,28.0461883408072,25.7600995723018,-0.58616015625,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.59
642547,breaking,SL,"Peralta, Freddy",521,6.86864668233175,42.4184261036468,5.52752499010959,34.096066252588,39.5363412773987,-0.549245681381958,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.55
642701,breaking,SL,"Santana, Dennis",564,4.0683020770205,37.0567375886525,2.1702831429065,32.7304858198735,31.0687938902454,-0.734132978723404,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.73
643338,breaking,SL,"Green, Chad",329,0.605872688750384,27.9635258358663,1.52863605156107,45.3155172413794,45.3462456875097,-0.688550151975684,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.69
645261,breaking,SL,"Alcantara, Sandy",286,-4.2847634881585,24.4755244755245,2.66866130852949,33.2877697841727,31.846881354665,-0.72970979020979,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.031018397181106,39,0,-0.73
650911,breaking,SL,"Sánchez, Cristopher",754,-1.20736700093743,33.1564986737401,1.89017117212881,32.2844827586207,31.1503858015708,-0.640827586206897,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.110079615891116,39,0,-0.64
655889,breaking,SL,"Rodríguez, Manuel",244,-2.21296650558177,28.6885245901639,2.83491543646146,47.9172131147541,46.1494820417922,-0.50608606557377,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0600580692783064,39,0,-0.51
656240,breaking,SL,"Blewett, Scott",221,1.55644046134132,33.0316742081448,3.13198933419522,45.5357466063349,47.7221840659341,-0.612904977375566,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.61
656271,breaking,SL,"Burke, Brock",335,-0.823002013587905,31.3432835820896,2.58584973088934,41.7328675770086,42.8152140135958,-0.538701492537314,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.161489879135765,39,0,-0.54
656288,breaking,SL,"Canning, Griffin",785,-5.20360560116034,32.484076433121,2.61521401374776,44.273983166515,44.8296320315615,-0.746726114649682,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0255412315785742,39,0,-0.75
656302,breaking,SL,"Cease, Dylan",1865,-0.696840914829134,43.0563002680965,4.52520953576372,50.0210963059138,54.1869618640244,-0.635924396782842,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.190727170110829,39,0,-0.64
656412,breaking,SL,"Faedo, Alex",265,5.38878795544276,37.7358490566038,2.61013165436224,33.2475471698114,32.8342096851759,-0.670437735849057,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.67
656464,breaking,SL,"Ginkel, Kevin",591,-4.01542121196347,41.2859560067682,2.79878861962871,42.7938906946311,40.2863100900012,-0.631702199661591,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0330990171857495,39,0,-0.63
656546,breaking,SL,"Hoffman, Jeff",623,-7.46658381307186,44.3017656500803,2.20661688705962,38.8526484751204,37.6922753735055,-0.761208667736758,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0178001746220434,39,0,-0.76
656550,breaking,SL,"Holmes, Grant",882,-3.61896503857605,40.1360544217687,2.41331803835774,38.9265447368622,39.2792625956413,-0.571651927437642,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0367250012879639,39,0,-0.57
656605,breaking,SL,"Keller, Mitch",443,-3.12200459752634,23.9277652370203,3.13577867169567,38.6092550790068,35.6309725163554,-0.570279909706546,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0425708840429343,39,0,-0.57
656638,breaking,SL,"Lange, Alex",369,-4.72594180196943,39.2953929539295,4.1488595973168,43.8937669376694,41.1776315729544,-0.669073170731707,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.028122753362603,39,0,-0.67
656641,breaking,SL,"Latz, Jacob",266,4.11850912966873,31.203007518797,2.25726625636465,49.5927891955373,49.7691668664392,-0.648854961832061,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.65
656731,breaking,SL,"Megill, Tylor",284,-4.90995154092137,36.6197183098592,2.14219248681746,37.8211267605634,37.2947891009852,-0.497088028169014,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0270687998842981,39,0,-0.5
656849,breaking,SL,"Peterson, David",717,-0.242150531951345,34.5885634588564,3.22886376905119,37.2054393305439,40.3007052115192,-0.556468619246862,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.548858987142372,39,0,-0.56
656986,breaking,SL,"Sousa, Bennett",222,13.1454534126403,49.0990990990991,5.33519862144023,56.8445945945946,51.5093959731544,-0.609,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.61
657240,breaking,SL,"Merryweather, Julian",255,-0.832606037209821,32.9411764705882,3.17098838945897,56.9701960784314,53.8104280001927,-0.687886274509804,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.15962711025756,39,0,-0.69
657424,breaking,SL,"Gage, Matt",230,-1.64277439170155,20,3.7457439002018,48.8134782608696,52.2370262337186,-0.557165217391304,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.080903681220122,39,0,-0.56
657746,breaking,SL,"Ryan, Joe",261,1.23847828020077,21.0727969348659,2.62367785486923,24.9012765957447,24.677172509336,-0.674934865900383,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.67
660761,breaking,SL,"Suarez, José",207,0.536416792163927,27.0531400966184,1.95565555889031,41.3608684238161,40.1631140448066,-0.583468599033817,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.58
660853,breaking,SL,"De Los Santos, Enyel",583,5.98123789100028,38.7650085763293,2.07448862702593,24.2690378329396,23.3172277718746,-0.609938250428817,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.61
660896,breaking,SL,"Alcala, Jorge",240,-1.34739582967326,25.8333333333333,2.94178912997684,49.0812500000001,50.3806325925146,-0.6758125,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.0986395332209324,39,0,-0.68
662253,breaking,SL,"Muñoz, Andrés",755,5.20385580267834,48.7417218543046,5.14533967290964,31.2095002819109,26.1668335629983,-0.523950993377483,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.52
663554,breaking,SL,"Mize, Casey",511,-0.0903133876532195,20.7436399217221,5.03848641231957,41.2755123327406,46.2721734180262,-0.633780821917808,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,1,39,0,-0.63
663567,breaking,SL,"Lambert, Peter",313,4.68088337454183,21.7252396166134,2.21139252501339,50.7658146964857,50.1651592947411,-0.618619808306709,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.62
663568,breaking,SL,"Kolek, Stephen",258,-4.8193350578434,26.7441860465116,2.90991341323634,31.9609865470852,34.5267455762584,-0.625062015503876,0,0,TRUE,0.390438247011952,-0.132906495702802,TRUE,0.027577766249412,39,0,-0.63
663738,breaking,SL,"Lynch IV, Daniel",297,9.70708546349116,37.7104377104377,2.22732707887323,39.3121212121212,38.7126945618615,-0.758814814814815,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.76
663776,breaking,SL,"Sandoval, Patrick",330,1.8483770558233,23.9393939393939,1.97439378692463,55.1280821917809,54.0182343884772,-0.549109090909091,0,0,TRUE,0.390438247011952,-0.132906495702802,FALSE,,39,0,-0.55
