PitcherId,season,nsw,axis,velo_sep,rz,rx,w,w_tj,name,slot,eff_ch,n_ch,eff_ff,eff_gap,matched,eff_floor,eff_close,hi_slot,core,corex,bb
1000068529,2025,44,61.5304224612098,6.39501061175665,5.52492863636364,2.54748318181818,-11.5927809925278,-16.2466616717696,"Lawson, Nathan",17.9430439520695,0.888090695444322,86,0.844684796715596,0.0434058987287268,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000068692,2023,87,35.328804078752,13.1780436503004,5.8145218224361,2.95595988734015,1.69043480389027,3.20625574185123,"Castro, Ricky ",20.6585633521998,0.886839451837831,162,0.981952731019776,-0.0951132791819447,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000068742,2024,66,23.0103777685464,8.90567946217142,5.90241545454545,2.15226772727273,-3.30599197975969,-4.16015301917505,"Beal, Noah",29.190945530822,1,124,0.998224663538702,0.00177533646129813,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000069414,2024,62,38.7787112849462,9.0071826121164,5.56525258064516,2.04645048387097,-2.98605100004144,5.4614995036233,"Gainous, Garrett",22.9189577011008,0.941085301258913,130,0.981803037351243,-0.0407177360923305,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000069414,2025,58,41.0582405945006,9.79413534000961,5.56812931034483,2.23938362068966,14.7954131322974,13.0983933746609,"Gainous, Garrett",21.1895387984169,0.969271306574085,141,0.966494288668523,0.00277701790556162,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000069436,2023,95,18.7426576684499,9.71460629281339,5.79184662166395,1.3295555798631,8.10774512753578,7.27853737309461,"Hammer, Bryson",39.393240955139,0.960800999424408,239,0.976506597251759,-0.0157055978273505,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000069611,2023,107,35.3598185959807,5.03168251171913,6.23921982150212,0.732927104023015,4.78624019670865,4.82664399874891,"Hudepohl, Wyatt",64.53770833867,0.916360295159077,219,0.978742664651008,-0.0623823694919316,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1000069894,2023,72,40.2061945306687,14.3873875493852,5.99447707335154,1.19993680467208,-11.6370846635515,-12.1602426011382,"Pasqualotto, Paulshawn",47.1705166890919,0.95427475979994,141,0.983977168033446,-0.0297024082335057,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000070047,2024,69,41.7775404351404,4.04203977634637,5.82846072463768,2.00241884057971,-5.34836343852189,-1.02655037739842,"Ritchey, Jackson",29.4033812468722,0.949793119857955,146,0.972329617227731,-0.0225364973697766,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000070052,2023,42,48.9050748862472,6.6237050344964,5.30697023300898,1.8676947639102,-10.804294319098,-9.06753494626828,"Morris, Kade",18.0033135214822,0.864866244586079,85,0.89178526715504,-0.026919022568961,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000071765,2023,119,38.9629183689165,7.52104941032544,5.62722764696394,2.17548000111299,10.1191406593465,10.3814027480558,"Liggett, Carson",23.0845514190033,0.999421626022228,226,0.964147852174273,0.0352737738479553,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000072132,2025,63,65.8693143822222,7.98030874285717,5.48177555555556,1.94606746031746,-1.00335395600736,-2.29786970557185,"Davidson, Garrett",21.8863487307882,0.939669151184108,145,0.84978704950051,0.0898821016835985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000072138,2023,118,40.8606382844744,9.32639875904172,4.98509726685993,2.53044202974287,-2.21161471463425,1.86408942050083,"Finateri, Aeden",6.42823435058224,0.742545811292493,226,0.798608866970914,-0.0560630556784203,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000072138,2024,125,42.4239425247273,8.84492897532464,4.86367424,2.89188224,7.46860162138964,5.34621812122007,"Finateri, Aeden",3.23936045813807,0.742522443972107,227,0.809334934556039,-0.0668124905839319,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000072144,2023,129,24.7456068290296,1.90826977870261,6.21061612284461,1.04820612003637,3.74080360683266,2.48465177631926,"Hunter, Aidan",55.2434856926556,0.962525426402232,263,0.973789497936838,-0.0112640715346067,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000072174,2024,53,22.7529511710599,9.71756767573068,5.58254188679245,1.66927433962264,-2.21059723120211,-4.61678391736789,"Thompson, JD",27.8653155759879,0.949341079656141,118,0.987366672720944,-0.0380255930648029,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000072190,2023,51,33.9082791928119,10.2786804021791,5.55485080270206,1.82102548608593,-9.93001002324718,-8.18675462587172,"Hoffmann, Nick",25.1469445928709,0.967528099128774,102,0.965131187100229,0.00239691202854453,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000072243,2023,40,29.2321354733981,7.94227485656739,5.32543895244598,2.79066398739815,-11.5049010350929,-5.10176948672289,"Citelli, Cade",12.6322925953104,0.876427116357639,89,0.985206437413016,-0.108779321055377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1000072257,2025,42,30.5516307093532,8.26057433124651,6.24756738095238,1.43419619047619,-5.87725649504361,-9.29457565379852,"Bagwell, Cameron",47.1774239151428,0.922690343826286,89,0.973796973798224,-0.0511066299719385,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000072356,2025,49,34.741059812925,11.7918136784069,5.45109632653061,1.80441816326531,13.8732378023444,10.2968006356695,"Nance, Anderson",22.5997168900849,0.979095048612229,87,0.92565874603722,0.0534363025750096,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000072737,2024,55,38.2168281368848,6.74436165836716,5.38768672727273,1.54510509090909,-4.33622105111391,-2.55663222646087,"Seeman, Carson",23.9926222914311,0.993381507287274,103,1,-0.00661849271272563,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000072737,2025,67,39.0840803151015,7.25657597756557,4.95075388059702,1.54955134328358,-7.36755032088405,-5.59919942873797,"Seeman, Carson",9.19212091784748,0.916370774753707,132,0.980907878308379,-0.0645371035546727,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000073073,2023,80,17.8102827460677,8.66506707933214,5.71266188621521,2.78094038665295,10.0770153791125,8.62869896459272,"Webster, Evan",20.0087750913133,0.967448101646391,152,0.970380804486877,-0.00293270284048586,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000073152,2023,58,15.3835671698134,12.055194312274,6.59863103669265,1.14734965973887,2.13220658532508,1.78242300159132,"Berghorst, Adam",58.8552782457583,1,129,0.993454256647495,0.00654574335250491,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000073158,2024,44,48.445615408822,6.77396237224319,5.55825931818182,1.78254568181818,5.04641711914569,9.39969862240905,"Simpson, Garret",25.7098646058203,1,89,0.712273174724243,0.287726825275757,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1000073262,2023,70,38.7827935071342,3.59551300129212,6.39715643610273,1.83670771462577,0.517236550259888,0.451894954153038,"McEntire, Will",42.7385811778281,0.949185136066751,141,0.992209586120438,-0.0430244500536871,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000074309,2023,45,25.4318832680031,5.92240053812663,5.38142441643609,1.98168910874261,6.44798602859305,5.71425552041417,"James, Nick",18.9760647929863,0.99477057436898,92,0.979217546879812,0.0155530274891681,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000074571,2023,61,28.2513085990299,8.47800500881668,5.82160001504617,1.07916213156747,-3.61082697267497,0.72605882283641,"Ziehl, Gage",46.1047128852404,1,130,0.976789259664584,0.0232107403354158,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000074593,2024,43,43.9593769753654,7.7668339994485,5.98027069767442,2.19723441860465,4.5515671042868,17.6928543212699,"Cates, Austin",30.2282300720487,0.848797758688683,81,0.98828278429854,-0.139485025609857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1000074780,2024,101,30.2709085741653,4.59626570241857,6.12086227722772,1.36965772277228,-2.69299359103631,-2.13307079340186,"Sullivan, Noah",46.0512290379852,0.984932136699582,214,0.969930474039501,0.0150016626600805,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000075396,2023,135,32.3230833656768,5.43423304978939,5.58670822426125,1.45067170902535,15.5723159921207,18.8118894765251,"Swygert, Samuel",31.4349319998149,0.93554685896015,248,0.887894976454617,0.0476518825055332,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000075396,2024,76,31.138708247807,7.58781194078948,5.2883675,1.76123973684211,-11.9173526926215,-9.95601474403236,"Swygert, Samuel",18.4726390010806,0.999072708785562,166,0.992630879651346,0.00644182913421521,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000075430,2023,111,43.1106660141217,11.9016446662901,5.77339125538732,0.802219728763039,2.28804009117984,4.39681995843254,"Veach, Chris",53.2266881796062,0.926463465008372,220,0.998338829980525,-0.0718753649721533,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000075431,2024,40,29.0594906267984,4.42772264028781,6.4209985,1.147558,-1.95986813055512,1.9672021400575,"Hudson, Brandon",56.3047315270213,0.97413252154357,81,0.95063308235515,0.0234994391884198,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000075490,2025,49,37.6652314417936,3.24384820925549,4.71582693877551,2.28969795918367,-6.78151180402503,-6.82541878253224,"Stanley, Drew",0.396035795440168,0.875272479408302,113,0.747805956909472,0.12746652249883,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1000076103,2023,80,42.2941673817968,7.77484993543306,5.79944599270821,0.97588150203228,-1.78593873598173,-1.49412757145131,"Johnson, Ben",48.4073541396532,0.842073161710118,157,0.991562489711125,-0.149489328001008,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1000076544,2023,95,35.0768495464574,10.5016682281658,5.66438789367676,1.17875095103916,2.51709155229133,-0.322710096506136,"Hall, Noah",39.2881052680009,0.967188241378897,172,0.930519434693055,0.0366688066858419,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000076694,2025,125,34.8171419520001,6.69424338529919,5.7714136,1.2990548,-5.53457070036959,-5.57249324333307,"Boynton, Spencer",39.5145837713738,0.936150167359941,281,0.976459796800468,-0.040309629440527,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000076699,2025,42,37.1827692754225,7.44715571121353,5.87282095238095,1.41873666666667,9.21791642114011,9.73384888201882,"Hill, James",39.5793721196102,0.960182653012753,80,0.932911732327893,0.0272709206848594,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000076904,2023,43,23.9927241507924,7.24696052077479,6.13094512806382,1.84746650207874,-0.959323104709619,-0.0743489819014404,"Trumper, Thaniel",37.7593778176896,0.997801153470085,100,0.99633737551673,0.00146377795335495,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000077041,2025,54,25.9023599918519,5.72530094814817,5.61691277777778,1.83603777777778,2.8879094129706,0.491950348364865,"Drumm, Jake",26.5374304952081,0.985753883111867,116,0.962374963062033,0.0233789200498342,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000077064,2024,154,19.2030555332096,3.12247106493508,5.45178103896104,1.31922149350649,5.95242746600806,7.35172772431373,"Fladda, Luc",29.6773962203708,0.975804988936086,339,0.997763383843288,-0.0219583949072025,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000077078,2023,79,22.9665441199194,1.78790074988256,5.99485201775273,0.947645951675463,3.32475046760655,1.65439557282711,"Magrans, Kyle",53.801223610573,0.849141601038369,179,0.868601649974575,-0.0194600489362061,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1000077150,2025,86,16.1399384043991,5.23075986539115,5.92054744186047,1.64566837209302,3.0478115186438,5.14407679803627,"Vanesko, Jackson",36.5633219579555,0.982697912264076,233,0.972490707350797,0.0102072049132783,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000077156,2023,88,27.803928143665,2.655634703588,5.63253750042482,2.05221523818645,7.20564284413745,6.76417360020907,"Brockett, Jackson",24.4372996604438,0.972926673665835,222,0.955723950143258,0.0172027235225775,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000077156,2025,109,44.2348171787887,4.09620224187402,5.38099917431193,2.10326743119266,2.29522595656702,2.18829225751285,"Brockett, Jackson",17.9409960424404,0.92868153896002,229,0.869703195385002,0.058978343575018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000077302,2025,76,20.4583050263158,3.39802712074302,5.31701684210526,3.03974723684211,-4.43830272319956,-4.82126702917401,"Wood, Oliver",11.4741744249816,1,147,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000077646,2024,46,17.3866639245525,9.42970127877237,6.4934897826087,1.17467847826087,2.59685979742871,-1.26673449933136,"House, Brooks",56.7764828423588,0.966527733228142,89,0.943538801884477,0.022988931343665,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000077682,2023,40,20.4045844202918,4.55525550842285,6.76820825338364,1.99260675013065,-0.817370808811772,-0.687683859816283,"Allen, Chase",46.0665708004742,0.975943148168458,70,0.986497493051704,-0.0105543448832456,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000077740,2023,50,25.1555422295465,5.69656232840285,5.63863284111023,2.07827780008316,-14.4380573403035,-12.280146624518,"Heer, Mitchell",24.3058263107942,0.936097251365885,113,0.978120116745263,-0.0420228653793778,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000077991,2023,91,25.1249958223975,4.79557314023866,5.80558012344025,1.80344262882903,-7.42955612655429,-7.03310230233028,"Bailey, Gray",31.5099088439319,0.998963482118171,178,1,-0.00103651788182868,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000078016,2024,124,37.4499527385616,5.03305379361427,5.46265991935484,1.41056153225806,-2.45454230581515,-1.52677681655035,"Hutchings, Payton",28.3991244696755,0.919382776669184,276,0.945975367750246,-0.0265925910810619,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000078141,2023,91,26.6345079589948,2.97995603334654,5.77783593502674,2.05996823310852,-7.45653223967078,-5.9988327898475,"Johnson, Patrick",27.6198866961401,0.960944441509677,168,0.994217029961275,-0.0332725884515976,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000078166,2024,46,28.1832026467191,5.74026155703516,5.45874739130435,1.19370108695652,3.28883452862603,6.78627737638728,"Schultz, Jacob",32.4410987000462,0.975676936571746,91,0.958596145981128,0.017080790590618,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000078176,2023,64,29.3342715683526,7.65863093941711,6.02984687685967,2.0224796961993,-3.34690945586557,-4.03313301339048,"Jones, Peyton",33.3262345769358,0.947104383656597,126,0.989008028084024,-0.0419036444274272,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000078176,2024,60,29.4548305628921,7.56554904529623,6.177947,1.57920416666667,-6.92805924407653,-1.64488274572701,"Jones, Peyton",43.1029763117108,0.98900105652335,112,0.988227128912414,0.000773927610936087,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000078238,2023,60,22.0907878966559,7.33620976493472,5.71893366972605,1.20120550394058,7.21551849213626,7.75717029565452,"Glaze, Austin",40.3065836978472,0.97823823819015,143,0.981468220584024,-0.00322998239387384,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000078528,2023,130,22.2006039813884,4.51855162463142,5.91854454187247,1.83120462069145,9.4558166483238,8.90279162616841,"Bean, Andy",33.6411167463121,1,239,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000078617,2023,93,15.7555200196709,4.14235816506984,5.91498927147158,2.04958882126757,-2.65567506555766,-3.45463980648725,"Greer, Will",30.6593177821422,0.979143161539941,215,0.980364712218984,-0.00122155067904295,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000078716,2023,43,57.3167653370448,6.58064623870783,5.92093814805497,1.54477907613266,-11.3258869500943,-7.34660690453756,"Tate, Nathanial",38.3215832975895,0.844811519153482,83,0.804973642060494,0.0398378770929883,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1000078869,2023,53,44.5111848869537,5.8552336672048,5.25346621927225,1.80747907239733,7.23767596548313,6.84364321359349,"Kovel, Benjamin",17.0250555562048,0.987177291362957,108,0.996204873998714,-0.0090275826357572,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000078942,2023,41,22.4845553808834,3.75215318899915,5.24040365219116,1.65284023924572,5.45825579218563,8.59462957684932,"Farynick, Theo",18.1053926589924,0.976246641106606,128,0.957478450270286,0.0187681908363206,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000079008,2023,98,29.2597635749246,4.64335168245969,4.83559408479807,3.81490559967197,-3.67420633031539,-4.32261353276294,"Eidson, Brayden",2.03562040843733,0.908541365791173,238,0.782483866125375,0.126057499665798,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1000079033,2023,62,18.2235394076873,8.53839223433089,6.24062256659231,1.02160999851842,-7.3404690634996,-3.00195835463249,"Dean, Nick",56.4510433261891,0.996840533309724,131,0.98394747135829,0.0128930619514337,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000079100,2024,83,32.743289822908,6.5230814870441,5.62609554216868,1.6801365060241,7.23178821251632,10.3752093263528,"Barlow, Billy",28.8636663611263,0.891830377299154,158,0.689592182773324,0.20223819452583,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1000079211,2023,201,24.6975770338936,4.27812125339328,6.1034788966772,1.03976079539873,-0.998496077436103,0.396261016625579,"Chronowski, Peter",53.4672751911179,0.99990324950977,408,0.907335935566808,0.0925673139429617,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1000079211,2024,70,41.4478120348165,4.07737736846216,6.002455,1.12797828571429,-13.8246293352862,-11.1934566408934,"Chronowski, Peter",49.106123508266,0.982029200585517,151,0.888376436614278,0.0936527639712396,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1000079211,2025,119,21.9631624392666,3.98696245607333,6.1187581512605,1.02269067226891,2.6863003445355,5.98723741521123,"Chronowski, Peter",54.2146133399189,0.996020813729395,240,0.985169420027259,0.0108513937021361,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000079267,2023,68,39.1194658419244,5.98945465317001,5.94244763430427,1.6314935298527,-10.9975781912024,-6.21887469773218,"Douthit, Braxton",37.2907238579917,0.966154816440555,138,0.824537842425788,0.141616974014767,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1000079449,2025,99,13.599429270202,5.30796500315658,5.86538595959596,1.74913282828283,-3.69923842019803,-2.68988930271901,"Medlin, Justin",33.6741313881965,0.983953471184909,192,0.99777934064523,-0.0138258694603218,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000079483,2023,136,40.8586734288794,11.6784464136109,5.53193295352599,1.057018380393,-3.20112380421616,-2.89338403604169,"Gainey, Garrett",38.2047367708521,0.91543091026601,278,0.980020556225569,-0.0645896459595589,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1000079520,2023,47,23.507502057208,5.38433001903778,5.34074658535897,2.16617317656253,-6.80754793810687,-6.17797120557126,"Armstrong, Jake",16.4780361383382,0.92057138753749,109,0.869258233502129,0.0513131540353619,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000079540,2023,51,23.4006876798571,1.40281020306071,5.39597250433529,1.7806954944835,-3.14356037463417,-1.31915951166025,"Doelling, Frank",21.3476991645822,0.95964794342487,110,0.960486797294938,-0.00083885387006799,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000079568,2024,82,29.1406823162948,9.07933662428644,5.85148426829268,1.01553036585366,0.794232276219239,0.290633170427097,"Wheeler, Dylan",48.5899106174681,1,143,0.957643903279174,0.0423560967208261,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000079585,2024,70,28.1079744012107,8.61294458595643,6.48074685714286,0.487514142857143,-4.87007882809142,-4.59307751857152,"James, Jacob",74.6893159353531,0.941566656224866,158,0.95746733591926,-0.0159006796943945,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000079700,2023,44,23.2171161802776,6.51995025314651,6.05368727987463,1.93694181604819,3.60572063436849,2.34358045347319,"Potthoff, Kyle",34.9488775651686,0.943867018296427,107,0.9128414757134,0.0310255425830271,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000079761,2023,40,33.1336383678817,6.48540619994442,5.12277598381043,1.54713674485683,8.70774062839548,6.64006116382548,"Adams, Matthew",15.2837107299794,0.947419571093427,94,0.967725895703652,-0.0203063246102257,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000079770,2024,50,20.7687780877778,3.21277714444444,6.5070146,1.4060128,13.4323928230391,16.032378045042,"Rodabaugh, Reece",52.114013808867,0.938171995185199,85,0.98648554493469,-0.0483135497494913,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000079898,2024,41,33.72145364263,6.41938814422058,4.80404292682927,2.71107243902439,3.51589473055505,9.81525627769047,"Coombes, Christian",2.19776371051805,0.930510208433782,96,0.875284459438883,0.0552257489948991,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000079983,2023,95,42.7583268141604,6.55006470565261,5.59727452428717,1.48856305699599,1.87837512207233,5.14814238235602,"Herberholz, Christian",31.0806894378954,0.976497294920921,208,1,-0.0235027050790785,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000079983,2024,132,39.5840220596784,7.28363182127383,5.71620121212121,1.79917462121212,1.53050054701062,4.35845056497392,"Herberholz, Christian",29.4584224505357,0.971846854178664,230,1,-0.028153145821336,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000080079,2025,45,37.5835449537857,1.70675318584071,5.88238755555556,0.866892,-6.07942197498189,-3.63928684553157,"Skeriotis, Yianni",53.7522194775506,0.972278061935614,92,0.911305860129375,0.0609722018062384,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1000080119,2023,43,35.8056242813241,3.6710400622215,5.38643767112909,2.49554720590281,-7.96565975523617,-10.5207633734064,"Hackett, Bryce",15.3797131246762,0.836260496556525,102,0.856716695006637,-0.0204561984501124,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000080154,2024,72,27.8213828189301,6.81724582010582,5.75436222222222,1.91187569444444,-5.80735730742115,-1.54485040803115,"Short, Luke",28.8758802022682,0.978479000557119,150,0.958405413677398,0.0200735868797205,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000080259,2024,155,27.4937042292339,5.3421470584677,5.73986696774194,1.64629561290323,-1.92851173706669,1.56590010062196,"Helmstetter, Drew",32.2781649090445,0.988488596521573,313,0.936115621767613,0.0523729747539594,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000080335,2024,48,21.3270691512682,5.54489702898553,6.11862895833333,1.40944729166667,11.4446343879978,13.6417250757136,"Menaker, Kyle",45.1860165193777,0.98918532552107,105,0.981137315549893,0.00804800997117694,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000080401,2023,62,20.0179865261377,3.11801140624563,5.75989320970351,1.39239499261302,4.38534491180304,3.74478436223869,"Galicia, Jimmy",37.2784465640388,0.967624347093259,133,0.994682556865513,-0.0270582097722534,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000080432,2023,63,44.8859276998611,8.23992932788909,5.60411062694731,3.03101795060294,8.93906787744595,8.11466806987594,"Emus, Jackson",16.6091125437132,0.969701897011692,143,0.979684919993962,-0.00998302298227005,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000080589,2025,65,20.1970039069134,4.74752940798444,5.70299784615385,1.48061892307692,-5.04012599892781,-0.561865567637119,"Theut, Dylan",34.1144180524638,0.983387953187203,124,0.974362888874596,0.00902506431260597,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000080701,2023,73,39.4651513141936,9.08191810933743,6.1224692945611,1.59111315420229,-3.14600781682618,3.18925822917584,"Jones, Spencer",41.7969969875183,0.973431291954327,134,0.96176702945466,0.0116642624996676,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
1000080724,2023,40,45.5940938082608,9.09018092877936,5.58975373506546,2.38338724374771,4.60867521933719,1.06841668593505,"Boyd, Jackson",20.4713475901411,0.998990845712748,104,0.985992879257113,0.0129979664556352,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000080924,2023,165,8.20363419975009,9.78983246643211,7.10457672928319,1.08727254434065,-0.761785111110073,2.15237515260194,"Good, Ty",65.6690414656771,0.975342173539777,328,0.992707167335637,-0.0173649937958601,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
1000080959,2023,158,26.7982540728958,8.12544457589297,5.99965368041509,1.74941114383408,-9.18159997404617,-7.97988306639597,"Pooser, Trey",36.6089977739547,0.853933671621333,296,0.988796333500415,-0.134862661879082,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1000080959,2024,226,26.7070494789381,7.44245979553307,5.85831247787611,2.12016274336283,-2.09856018957437,-0.999718003419416,"Pooser, Trey",28.6491862144523,0.820018859957199,396,0.982352194267589,-0.162333334310389,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1000081356,2023,67,42.577198148493,9.19995616111068,5.67921176597254,2.71030822440759,11.850133116399,10.6731009252672,"Diuguid, Lane",19.864365342648,0.969902524100953,140,0.959486765488676,0.0104157586122771,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000081789,2023,44,42.4960533385532,9.93413018921927,5.2322856946425,2.80655932426453,8.38714553709443,7.11830933107017,"Mosley, Kyle",10.7390390266335,0.963883863920936,74,0.965085649042216,-0.00120178512127955,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000082106,2024,66,30.7927667690833,3.8699935443038,5.07892363636364,3.07323772727273,0.104573870341733,2.36087119866197,"Gienger, Murphy",7.02897129541264,0.856743578535374,140,0.8468005278866,0.00994305064877488,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1000082606,2025,368,17.5228823777173,-0.673972679347851,4.33451380434783,2.49308328804348,0.567502566334455,1.08409631338577,"Tappy, Owen",-8.34015644199348,0.893976097596203,652,0.63959679146545,0.254379306130754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1000083211,2023,165,24.425968502355,8.29025179907482,5.68708800691547,1.69827205918052,2.27984959909409,0.789732960944449,"Comnos, Matt",30.1664728097125,1,315,1,0,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1000083227,2023,93,54.6653612478493,6.45099589470144,5.32079988910306,1.78864773242704,4.42068409595172,6.43158783153408,"Wilford, Connor",19.140751759727,0.926530787580077,196,0.945070103756245,-0.0185393161761683,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
