pitcher,game_year,pitch_type,n,velo,hb,ivb,spin,sx,cx,sw,wh,name,hand,axis,whiff_rate,mv,fb_type,fb_axis,fb_velo,fb_hb,fb_ivb,fb_spin,fb_n,gap,velo_gap,mv_ratio,active_spin,wres,res_loc,plate_z,below,band
672782,2025,ST,202,82.2222772277228,-15.2910891089109,3.73544554455446,2669.56930693069,0.94456751470041,0.299938025016151,87,27,"Gómez, Yoendrys",R,72.3832716594392,31.0344827586207,15.7407420267593,FF,210.535209488884,93.7647201946472,6.66248175182482,16.341897810219,2466.07299270073,411,138.151937829445,11.5424429669244,0.891935854860142,0.531,1.23184426857569,2.72257790219494,2.15225661430611,16.25,mirror (>120°)
660761,2026,SL,246,81.7117886178862,-6.00243902439024,-1.67463414634146,2845.56097560976,0.924263738510016,0.150345322044299,116,34,"Suarez, José",L,80.7609057645178,29.3103448275862,6.23166701337738,FF,218.961316838301,92.7396694214876,7.82876033057851,16.598347107438,2370.9173553719,363,138.200411073783,11.0278808036014,0.339564022359898,0.324,1.15382698823274,1.71603304225548,1.85307748289001,33.0275229357798,mirror (>120°)
670970,2025,SL,263,87.4714828897338,-5.76182509505703,-1.21596958174905,2839.47148288973,0.941731317747379,0.279222021423801,121,44,"Morejon, Adrian",L,73.4849833031253,36.3636363636364,5.88873589573925,SI,211.779277132467,97.7070254110613,15.2640358744395,10.4704932735426,2415.63677130045,669,138.294293829342,10.2355425213274,0.31813719022495,0.413,-1.73586036735433,3.12934163397005,2.08014069801334,23.6363636363636,mirror (>120°)
694297,2025,ST,569,84.704920913884,-10.5564147627417,5.11339191564148,2843.48506151142,0.951224206284277,0.196823462338774,289,100,"Pfaadt, Brandon",R,78.309564895437,34.6020761245675,11.7296491646587,FF,216.769437862691,93.5514285714286,5.83967346938776,15.4352653061225,2565.25442176871,735,138.459872967254,8.84650765754456,0.710758348399759,0.369,-1.11891567991212,-2.91097610785397,2.0076390704832,21.5909090909091,mirror (>120°)
669432,2026,ST,231,78.1476190476191,-10.3761038961039,4.09246753246753,2114.36363636364,0.961700485878921,-0.0173279990404972,116,34,"Rogers, Trevor",L,91.0322484054979,29.3103448275862,11.1540047770764,FF,229.769704066155,93.5149746192893,10.5650253807107,15.5319289340102,2467.15228426396,788,138.737455660657,15.3673555716703,0.593785045601785,0.347,1.33009505471845,1.3069006164487,1.81874984324522,37.1681415929204,mirror (>120°)
676467,2025,ST,396,80.6217171717172,-10.6866666666667,6.12333333333333,2636.14141414141,0.95640295437724,0.154035243274757,201,46,"Gordon, Colton",L,80.8506914798534,22.8855721393035,12.3166576454635,FF,219.886809421993,91.0823529411765,9.9866218487395,16.285512605042,2040.66722689076,595,139.036117942139,10.4606357694593,0.644727012604786,0.407,-6.97977047176678,-3.12287678656285,2.04304909137579,22.8855721393035,mirror (>120°)
681517,2026,ST,220,84.785,-16.6309090909091,2.18781818181818,2626.64545454545,0.906588837533867,0.397053467930329,113,30,"Leahy, Kyle",R,66.3483015990714,26.5486725663717,16.7741970176452,FF,205.621154924752,94.1326133909287,4.6592656587473,14.7916198704104,2170.75161987041,463,139.272853325681,9.34761339092873,1.08164189321193,0.548,-10.3655480146754,-13.6381358512114,2.20538841185846,18.0952380952381,mirror (>120°)
662253,2025,SL,535,86.1091588785047,-5.83132710280374,-1.43641121495327,2352.31401869159,0.957141996192735,0.029512179765106,267,138,"Muñoz, Andrés",R,88.2339216171354,51.685393258427,6.00563510033177,FF,227.524923199965,98.4087301587302,11.3136507936508,13.32,2276.18518518519,378,139.291001582829,12.2995712802255,0.343644523149011,0.392,14.6198027173835,10.2865509891594,1.80660588442184,37.2,mirror (>120°)
688107,2026,ST,250,80.2412,-13.8072,4.61088,2461.632,0.979196841079968,0.14108794248003,127,32,"Gasser, Robert",L,81.8009445578786,25.1968503937008,14.5567505376166,FF,221.175759753576,92.522268907563,7.86302521008403,14.1458823529412,2235.27731092437,238,139.374815195697,12.281068907563,0.899433800227783,0.535,-2.41878715997644,-0.356168508361567,2.01962137666289,24.5901639344262,mirror (>120°)
671106,2025,ST,619,78.08352180937,-14.2135056542811,0.78048465266559,2298.64620355412,0.92773844472448,0.340959034643789,244,66,"Allen, Logan",L,69.8207952787621,27.0491803278689,14.2349183094715,FF,209.666373603408,91.2431192660551,6.26449541284404,16.3801376146789,2230.99655963303,872,139.845578324646,13.1595974566851,0.811699220230584,0.546,0.953223132700982,3.32433350464169,1.91743396871701,27.9352226720648,mirror (>120°)
622554,2026,ST,212,85.0867924528302,-10.5962264150943,4.40094339622642,2458.8820754717,0.945360019756521,0.25235058220184,87,27,"Domínguez, Seranthony",R,75.0541788984872,31.0344827586207,11.4738100479628,FF,215.099952753244,97.2538181818182,5.31447272727273,13.9893818181818,2308.18181818182,275,140.045773854756,12.167025728988,0.766717877407312,0.385,-4.5644105122476,-7.28504809235748,2.06780405314326,25.8823529411765,mirror (>120°)
666171,2025,ST,286,83.8870629370629,-15.24,3.02643356643357,2689.71678321678,0.91289429671396,0.361303425887395,119,46,"Zeferjahn, Ryan",R,68.4074333927709,38.655462184874,15.5375963434514,FF,209.308741571242,97.4166172106825,4.6593471810089,15.8229080118694,2210.43026706231,337,140.901308178471,13.5295542736196,0.941977146383398,0.554,7.98699787087709,6.81160492452678,2.02769502031203,26.5486725663717,mirror (>120°)
664126,2025,SL,391,85.2774936061381,-5.21647058823529,-5.41196930946292,2534.01534526854,0.73850646803348,0.652596643024868,172,53,"Fairbanks, Pete",R,48.5339055629572,30.8139534883721,7.5167131915813,FF,189.512950287854,97.2894841269841,0.238809523809524,17.2342857142857,2432.2619047619,504,140.979044724897,12.011990520846,0.436106943443911,0.485,1.39461380839785,3.79700115592231,2.12956694220971,26.7857142857143,mirror (>120°)
607200,2026,ST,619,81.9069466882068,-15.7907592891761,0.553279483037157,2521.94184168013,0.891843885432209,0.434427131958148,301,63,"Fedde, Erick",R,64.0287688819548,20.9302325581395,15.8004492694053,SI,205.040439088151,93.9422845691383,8.67847695390782,8.33699398797595,2059.16432865731,499,141.011670206196,12.0353378809315,1.31296460531331,0.574,-4.58136976423495,-3.00998309254814,2.00659854817657,26,mirror (>120°)
663903,2026,ST,238,81.7453781512605,-7.88117647058824,3.57680672268908,2431.92016806723,0.960886512488575,0.199357626934775,117,51,"Singer, Brady",R,78.2789839164534,43.5897435897436,8.65485348761187,SI,219.459830500491,91.3443693693694,15.5414864864865,9.04459459459459,2352.25112612613,888,141.180846584037,9.59899121810886,0.481313816653579,0.367,12.4950845635186,5.23644846403666,1.74018530501257,41.2280701754386,mirror (>120°)
675848,2025,ST,352,83.1596590909091,-13.9425,-1.68409090909091,2843.13636363636,0.864533622702501,0.490401674309456,166,57,"Mejia, Juan",R,60.4361771233484,34.3373493975904,14.0438409432777,FF,201.944697227829,96.6257975034674,1.08948682385576,12.297253814147,2581.09292649099,721,141.508520104481,13.4661384125583,1.13757484116562,0.637,2.36605080168071,-1.57369815057908,1.98441827268027,31.25,mirror (>120°)
680694,2026,SL,514,87.3120622568093,-13.0935408560311,-0.138910505836576,2618.57003891051,0.790892856109359,0.594574875062146,256,88,"Bradish, Kyle",R,53.0650050698681,34.375,13.0942776920756,SI,194.72289116795,94.6585585585585,11.1410810810811,12.7983783783784,2172.72372372372,666,141.657886098082,7.34649630174921,0.771691982739425,0.407,1.30674356326873,-5.72566786711752,1.87449040271694,37.9032258064516,mirror (>120°)
676508,2025,ST,416,85.2725961538462,-14.0010576923077,-0.856153846153846,3077.96634615385,0.843800212702012,0.516014141642388,217,56,"Casparius, Ben",R,58.552716091965,25.8064516129032,14.0272098405781,FF,200.811251118571,96.1392307692308,2.77415384615385,17.8926153846154,2435.46666666667,390,142.258535026606,10.8666346153846,0.774710163827188,0.53,-3.0157077700543,-1.08842874237469,2.11160599265525,24.6376811594203,mirror (>120°)
687911,2025,ST,320,80.0528125,-16.908,2.88,2307.071875,0.944005343269101,0.317002992760893,148,39,"King, Bryan",L,71.4376216306018,26.3513513513514,17.1515265792873,FF,213.961763506978,91.9909502262443,3.90606334841629,14.3042533936652,2122.19457013575,663,142.524141876376,11.9381377262443,1.15670012896926,0.65,-0.544593066023497,1.95950485102321,2.13138959372718,21.9858156028369,mirror (>120°)
608372,2025,ST,509,83.6414538310413,-11.2451080550098,2.48110019646365,2598.6326129666,0.892921489661422,0.402059027936707,269,59,"Sugano, Tomoyuki",R,65.7592168427772,21.9330855018587,11.5155683035506,FF,208.962220404037,92.7468041237113,5.76024742268041,16.8059381443299,2393.52577319588,485,143.20300356126,9.10535029267008,0.648191173495003,0.379,-5.59220702177899,-1.5139884551628,2.24847856570521,13.6882129277567,mirror (>120°)
472610,2025,ST,304,82.8516447368421,-11.9265789473684,3.20802631578947,2473.30263157895,0.915357357573101,0.382373315057006,125,48,"García, Luis",R,67.3281847643165,38.4,12.3504946553006,SI,210.564240542606,96.8766839378238,13.9311917098446,10.3918134715026,2188.36787564767,386,143.236055778289,14.0250392009817,0.71061123789744,0.522,5.65930133558659,5.99354592071143,2.04738183634478,27.2727272727273,mirror (>120°)
671096,2025,ST,487,82.6601642710472,-11.8280082135524,2.65995893223819,2780.42710472279,0.894387056968678,0.339805599697512,281,92,"Abbott, Andrew",L,69.19665071753,32.7402135231317,12.1234137032874,FF,213.680693922068,92.7246200607903,9.00638297872341,16.2076595744681,2269.57370820669,1316,144.484043204538,10.0644557897431,0.65383774986703,0.351,0.529453973316643,4.18278586404098,2.10006858666305,20.4545454545455,mirror (>120°)
607074,2026,SL,201,86.4029850746269,-5.03880597014925,-0.325373134328358,2620.03482587065,0.699456287270667,0.28933432863644,96,31,"Rodón, Carlos",L,67.527270261132,32.2916666666667,5.04930027641003,FF,212.198294691825,94.3638586956522,9.23576086956522,18.3348913043478,2365.71739130435,368,144.671024430693,7.9608736210253,0.245951312029081,0.162,-5.38815420556786,-6.74328638939675,1.91239001354709,29.3478260869565,mirror (>120°)
656849,2025,SL,516,84.6187984496124,-2.54744186046512,-0.0365116279069766,2314.23837209302,0.710594734517744,0.274255192839981,284,108,"Peterson, David",L,68.8958239929425,38.0281690140845,2.5477035014739,SI,213.813940680708,91.2501253132832,14.5894736842105,7.82721804511278,2122.47493734336,798,144.918116687765,6.63132686367081,0.153879242453723,0.176,2.89850009620506,-0.413279475332061,1.72459697645018,40.6474820143885,mirror (>120°)
687911,2026,ST,215,80.893488372093,-13.5661395348837,2.06344186046512,2234.65581395349,0.928096011915902,0.354349573360252,96,19,"King, Bryan",L,69.1030081372384,19.7916666666667,13.7221694418723,FF,214.083416360417,91.9011235955056,3.10301123595506,13.2307415730337,2091.50337078652,445,144.980408223179,11.0076352234126,1.00974435119427,0.561,-8.42654682235781,-4.49120054329356,2.04102149246814,22.5806451612903,mirror (>120°)
663903,2025,ST,322,81.6111801242236,-8.97913043478261,1.85888198757764,2419.05590062112,0.952132854224059,0.258116313648826,155,53,"Singer, Brady",R,74.8320851268857,34.1935483870968,9.1695270111702,SI,220.016266212809,92.1500402900887,15.8721031426269,10.1469137792103,2358.70346494762,1241,145.184181085923,10.538860165865,0.486747825112654,0.39,4.17631260882786,0.657650376835823,1.92040004914354,30,mirror (>120°)
690990,2025,ST,387,83.3607235142119,-12.6759689922481,-1.13395348837209,2566.35917312662,0.75752669624535,0.642129493970015,210,79,"Horton, Cade",R,49.7131948421209,37.6190476190476,12.726587932601,FF,195.785835906091,95.738042269188,0.130545050055617,14.4584649610679,2485.45494994438,899,146.07264106397,12.3773187549761,0.880181212058076,0.481,7.13570114584296,4.2109727308622,1.84132605382423,36.8932038834951,mirror (>120°)
672456,2025,SL,335,84.1268656716418,-10.3479402985075,1.97588059701493,2729.83582089552,0.890294254554133,0.416888970549619,166,60,"Montero, Keider",R,64.9081983044821,36.144578313253,10.5348930965214,FF,211.815975461356,93.9758835758836,5.41696465696466,16.123659043659,2222.08316008316,481,146.907777156874,9.84901790424178,0.619361194695187,0.378,6.48571520260919,7.25409409490679,2.06135152833688,27.5641025641026,mirror (>120°)
642397,2026,SL,204,83.4995098039216,-5.52705882352941,3.00647058823529,2589.37254901961,0.86924292940977,0.1181315926748,98,41,"Soto, Gregory",L,82.2608193650123,41.8367346938776,6.29183952725101,SI,229.212901662931,96.4828571428571,17.1882857142857,8.21228571428572,2314.74285714286,280,146.952082297919,12.9833473389356,0.330291074332128,0.209,3.20923168213728,-0.001183303080038,1.8879734738043,36.734693877551,mirror (>120°)
592791,2026,ST,212,80.1716981132075,-15.5003773584906,-0.793584905660377,2746.72169811321,0.839889012372323,0.506908661550863,127,42,"Taillon, Jameson",R,58.8872364550453,33.0708661417323,15.5206789560927,FF,206.025921988834,91.7847887323944,5.50445070422535,18.455661971831,2344.36056338028,355,147.138685533789,11.6130906191868,0.805890783445897,0.564,1.42920088313199,-1.28228922000881,1.93417468023627,33.3333333333333,mirror (>120°)
592773,2025,SL,231,88.7709956709957,-3.05402597402597,0.308571428571429,2464.92207792208,0.751446757255806,0.413081078024498,103,46,"Stanek, Ryne",R,61.2017725337685,44.6601941747573,3.06957504820389,FF,208.551456077296,98.4985576923077,8.70269230769231,18.2832692307692,2347.73076923077,624,147.349683543528,9.72756202131202,0.151592772544774,0.217,5.79202469047203,1.12489454417911,1.92593247672771,31.3725490196078,mirror (>120°)
694973,2026,ST,318,84.2411949685535,-10.3849056603774,5.57811320754717,2350.71383647799,0.972719877630145,0.0721228288045547,124,36,"Skenes, Paul",R,85.7595335620434,29.0322580645161,11.7881980188301,FF,233.210033454264,96.8865942028986,12.5131884057971,12.9608695652174,2180.62439613527,828,147.450499892221,12.6453992343451,0.654330603413541,0.362,-2.65426858776593,3.43807179024775,2.28675674049923,14.8760330578512,mirror (>120°)
684007,2025,ST,373,80.3823056300268,-12.0186595174263,1.84150134048257,2533.39142091153,0.904049808529859,0.35152135417354,167,56,"Imanaga, Shota",L,68.7524437175806,33.5329341317365,12.1589186929932,FF,216.42320859456,90.8886156648452,11.8897267759563,17.9816393442623,2480.60109289618,1098,147.67076487698,10.5063100348184,0.564035322151503,0.351,5.60361370702635,6.56705648393962,2.22646138279724,14.1025641025641,mirror (>120°)
805123,2026,ST,251,84.2326693227092,-12.5684462151394,3.13625498007968,2629.0438247012,0.937442464905678,0.32038004482562,125,42,"Blubaugh, AJ",R,71.1316399572059,33.6,12.9538386419983,FF,218.987855882607,95.6252892561984,10.9410247933884,16.8200330578512,2254.88429752066,605,147.856215925401,11.3926199334892,0.645581477143832,0.463,1.05998503149811,-1.06066348307483,2.08831535492338,27.3504273504274,mirror (>120°)
694335,2025,ST,336,87.152380952381,-10.0025,2.78285714285714,2262.10416666667,0.932337021244851,0.265012170019304,149,40,"Svanson, Matt",R,74.1324627405464,26.8456375838926,10.3824033887897,SI,222.603716472165,96.8459518599562,15.3773304157549,9.67089715536105,2262.78118161926,457,148.471253731618,9.69357090757528,0.571542418270815,0.34,-3.99206273344185,-2.27690256905304,2.20150607787521,16.6666666666667,mirror (>120°)
663460,2025,SL,278,85.5064748201439,-1.16719424460432,0.551223021582734,2480.91366906475,0.608532555984265,0.384943522615034,135,38,"Bubic, Kris",L,57.6835077298953,28.1481481481482,1.29080952280352,FF,206.184024469666,92.1884265279584,4.51911573472042,18.1505851755527,2408.52405721717,769,148.500516739771,6.68195170781451,0.069009868236933,0.188,-10.5767719143685,-6.73291479703669,2.16664432157967,19.4690265486726,mirror (>120°)
547179,2025,SL,279,85.2100358422939,-2.77978494623656,-0.00903225806451611,2580.84229390681,0.672689673774465,0.171902854449122,150,38,"Lorenzen, Michael",R,75.6651025705166,25.3333333333333,2.77979962029804,FF,224.185260818011,93.9160516605166,11.3864944649447,14.950184501845,2335.74723247233,542,148.520158247495,8.7060158182227,0.147920228637007,0.201,-3.52542247147079,-0.935493553181077,2.09982535774736,21.6216216216216,mirror (>120°)
607067,2025,ST,237,82.7886075949367,-13.7701265822785,1.99037974683544,2449.29957805907,0.928633802174863,0.328551775973154,129,33,"Rea, Colin",R,70.5161582906105,25.5813953488372,13.9132310276436,FF,219.269096862548,93.8677693761815,8.51126654064272,14.0177693761815,2194.55765595463,1058,148.752938571937,11.0791617812448,0.848400052641116,0.541,-0.460607931625096,2.37509342784164,2.23201321722726,13.6,mirror (>120°)
686790,2026,SL,295,85.7718644067797,-10.0360677966102,-4.00393220338983,2743.14576271186,0.524507727199327,0.837860609022738,124,48,"McDonald, Trevor",R,32.04690937252,38.7096774193548,10.8052825001245,SI,243.070436225651,93.3909923664122,16.421679389313,1.1261679389313,2278.72671755725,655,148.976473146869,7.61912795963256,0.656447073175027,0.41,-6.27231236420944,-15.2331751903282,1.82305200973089,40.1639344262295,mirror (>120°)
694973,2025,ST,490,84.4634693877551,-11.4673469387755,5.68726530612245,2335.09387755102,0.976636603746063,0.0114824803621099,223,75,"Skenes, Paul",R,89.3263949465623,33.6322869955157,12.8001965796025,FF,238.40643304199,98.1738424045492,13.9642567018684,11.58716490658,2254.03980503656,1231,149.080038095428,13.7103730167941,0.705415940083905,0.368,0.664777186001353,5.65586828988725,2.26448744949553,8.8785046728972,mirror (>120°)
675848,2026,ST,326,84.3806748466258,-14.1773006134969,-1.5158282208589,2851.93558282209,0.867102118946986,0.472715227024315,143,55,"Mejia, Juan",R,61.4022511826693,38.4615384615385,14.2581060411477,FF,210.500368076151,97.3775510204082,4.48462585034014,10.8778231292517,2464.82993197279,441,149.098116893482,12.9968761737824,1.21180506252967,0.572,8.56359778239469,6.86428729043535,2.04867248745267,24.4604316546763,mirror (>120°)
681035,2026,ST,264,81.3424242424243,-16.6581818181818,5.38954545454546,2487.46590909091,0.939388947066986,0.282553610701838,121,38,"Scott, Christian",R,73.2595288282776,31.404958677686,17.5083472005274,FF,222.621405007429,95.3694397283532,9.62200339558574,15.1984380305603,2298.74702886248,589,149.361876179151,14.0270154859289,0.97332383002918,0.557,3.27233546103237,3.69404787274731,2.28526698907348,17.6470588235294,mirror (>120°)
686993,2026,ST,215,81.366511627907,-14.5015813953488,3.57879069767442,2709.67441860465,0.902541099898218,0.410645260644202,97,42,"Sterner, Justin",R,65.5350402645156,43.298969072165,14.9366530997974,FF,215.000356754877,93.4850174216028,7.98397212543554,17.5388153310105,2333.5818815331,287,149.465316490361,12.1185057936958,0.775102837778848,0.484,9.90947495999258,1.00576558640698,1.78735907675086,41.304347826087,mirror (>120°)
675660,2026,SL,252,86.040873015873,-3.76714285714286,-0.0176190476190474,2832.47222222222,0.878574089211945,0.196961237854383,137,52,"Drohan, Shane",L,77.3641878670611,37.956204379562,3.76718405934213,FF,227.184481000532,94.8404891304348,11.4883695652174,14.2861956521739,2429.7527173913,368,149.820293133471,8.79961611456176,0.20549288235433,0.229,1.57297122043742,-2.93996541367349,1.75857620212868,45.3846153846154,mirror (>120°)
660271,2026,ST,393,85.0249363867684,-15.009465648855,3.40427480916031,2726.27226463104,0.90973011560356,0.395913288498289,175,66,"Ohtani, Shohei",R,66.4813912663017,37.7142857142857,15.3906837418108,FF,216.395569922086,98.06926910299,5.01627906976744,14.0483720930233,2488.073089701,602,149.914178655784,13.0443327162216,1.03174784347594,0.528,-0.0845526167481729,-2.55910534488388,2.00130313014702,26.5895953757225,mirror (>120°)
656546,2025,SL,346,87.0043352601156,-4.27734104046243,0.0242774566473983,2738.23699421965,0.654540535451472,0.237968508537595,156,73,"Hoffman, Jeff",R,70.0204678514479,46.7948717948718,4.27740993725473,FF,220.078678963646,96.3578703703704,12.05,17.4494444444444,2563.24768518519,432,150.058211112198,9.35353511025475,0.20170951177763,0.196,4.4081731107318,-7.01560104516589,1.75968420063023,43.5374149659864,mirror (>120°)
621051,2025,ST,585,82.1389743589744,-15.1074871794872,-0.279589743589744,2647.96581196581,0.783785801548602,0.598056555483121,283,76,"Wilson, Steven",R,52.6550752758201,26.8551236749117,15.1100740998544,FF,203.095569892437,93.8467261904762,6.185,18.8832142857143,2490.55357142857,336,150.440494616617,11.7077518315018,0.76043398596289,0.509,-2.51924418156262,3.94931686469133,2.19388485931832,14.1791044776119,mirror (>120°)
592791,2025,ST,320,80.196875,-15.79875,-0.874875,2721.515625,0.827845139271745,0.536565784210417,175,54,"Taillon, Jameson",R,57.0508097275175,30.8571428571429,15.8229550915158,FF,207.515698384709,92.2647741935484,7.35762580645161,18.2108903225806,2324.4335483871,775,150.464888657191,12.0678991935484,0.805606021288706,0.536,2.36646584494065,0.161913552770129,1.88507820882056,31.2883435582822,mirror (>120°)
678692,2025,ST,328,85.3585365853659,-13.0730487804878,1.22378048780488,2584.60670731707,0.849546162795506,0.496818240524769,188,89,"Henriquez, Ronny",R,59.680720900028,47.3404255319149,13.1302034675532,FF,210.36449020071,96.6620991253644,6.31661807580175,18.4380174927114,2496.8250728863,343,150.683769300682,11.3035625399986,0.673689202255173,0.398,10.8153377324734,0.452590463816601,1.68908124557083,46.1538461538462,mirror (>120°)
671096,2026,ST,413,82.1496368038741,-14.0359322033898,-1.06983050847458,2853.66343825666,0.793128133192685,0.542736844586934,213,62,"Abbott, Andrew",L,55.6161998814285,29.1079812206573,14.0766448465186,FF,206.669764047999,92.5132762312634,6.7810278372591,16.6331049250535,2342.8426124197,934,151.05356416657,10.3636394273893,0.783679261763586,0.418,-3.23886719602037,-6.12263982840336,1.8299282501956,36.8421052631579,mirror (>120°)
680730,2026,SL,331,83.183081570997,-7.96640483383686,0.149728096676738,2273,0.689427225361661,0.696907586007247,173,59,"Parker, Mitchell",L,44.690847455199,34.1040462427746,7.96781177485473,FF,195.994582169418,93.6475555555556,5.448,18.0352,2166.94666666667,225,151.303734714219,10.4644739845586,0.422917834825196,0.343,-0.857777262304656,-0.0746936143608779,1.92655164491169,31.9767441860465,mirror (>120°)
682052,2026,SL,420,76.8616666666667,-9.83942857142857,2.22714285714286,2405.07619047619,0.977354086596911,0.117575577684776,196,55,"Lopez, Jacob",L,83.1402893322257,28.0612244897959,10.0883358349317,FF,234.545212784886,90.4881720430108,13.6327741935484,12.5661935483871,2190.69247311828,465,151.40492345266,13.6265053763441,0.544115069265056,0.503,-0.654889750699352,-2.27664950802005,1.84365546336643,35.2331606217617,mirror (>120°)
806960,2025,ST,220,82.2990909090909,-19.4623636363636,-2.80036363636364,3000.00909090909,0.827091855453582,0.543812351889501,80,30,"Morales, Luis",R,56.6751065045101,37.5,19.6627982446527,FF,208.492117295971,97.2342789598109,7.70184397163121,16.0675177304965,2520.04491725768,423,151.817010791461,14.93518805072,1.10353147629228,0.673,10.8531175218874,13.724110647306,2.21571703005091,20.253164556962,mirror (>120°)
670059,2026,ST,208,85.1966346153846,-10.5894230769231,5.6025,2588.35576923077,0.963504991700368,0.142709355872297,91,37,"Holderman, Colin",R,81.5749002688832,40.6593406593407,11.9801455480337,SI,233.457584185953,96.9642857142857,17.3817391304348,6.0544099378882,2257.60869565217,322,151.88268391707,11.7676510989011,0.650882719532063,0.37,5.87184374925884,3.88744774742757,2.0317665184683,22.2222222222222,mirror (>120°)
686701,2025,ST,234,82.6448717948718,-14.9984615384615,-0.594358974358974,2816.11538461539,0.817149629786563,0.540284212556263,99,29,"Bergert, Ryan",R,56.5280602160729,29.2929292929293,15.0102335461881,FF,208.646345657727,93.4247311827957,7.76666666666667,18.661935483871,2405.72043010753,558,152.118285441655,10.7798593879239,0.742581529123561,0.444,0.384204796418934,4.76497247906973,2.04191909552385,21.0526315789474,mirror (>120°)
687570,2026,SL,357,87.4518207282913,-2.80571428571429,0.941176470588235,2896.05322128852,0.58443137648929,0.220591728369027,180,50,"Prielipp, Connor",L,69.3211484093084,27.7777777777778,2.95936577696137,FF,221.540718740428,95.4563186813187,8.32186813186813,15.2821978021978,2276.9478021978,364,152.21957033112,8.00449795302737,0.170067523132607,0.207,-10.3451877273635,-9.37972648703391,2.01657076279305,26.8571428571429,mirror (>120°)
596001,2025,ST,500,82.8866,-12.35808,2.71992,2474.236,0.902120249165612,0.411128374290666,212,67,"Junis, Jakob",R,65.499553453855,31.6037735849057,12.6538573602202,SI,217.738238998048,90.8716129032258,14.892,5.82735483870968,2112.82903225806,310,152.238685544193,7.98501290322581,0.791283893660174,0.439,5.93705699061462,8.91740072275591,2.18718982727212,13.903743315508,mirror (>120°)
607074,2025,SL,948,85.8831223628692,-5.53329113924051,-0.742784810126582,2630.9641350211,0.737205297571711,0.356595790031708,432,173,"Rodón, Carlos",L,64.1863420441251,40.0462962962963,5.58292397456318,FF,216.483375142557,94.1203269367448,10.7191471215352,17.6287420042644,2344.73702914001,1407,152.297033098432,8.23720457387564,0.270597534573038,0.2,6.76519554120518,4.65089656481222,1.8267245604957,35.5231143552311,mirror (>120°)
641927,2025,ST,260,78.4042307692308,-11.2430769230769,0.862615384615385,2094.97692307692,0.858082644904002,0.473750731609241,118,48,"Ober, Bailey",R,61.0967420637273,40.6779661016949,11.2761200774025,FF,213.921379861185,90.204469273743,8.12916201117318,16.8551061452514,2285.87597765363,895,152.824637797458,11.8002385045123,0.602580867785396,0.461,7.0273896246781,2.16698393238087,2.13414050241979,18.6915887850467,mirror (>120°)
687223,2025,ST,222,73.8477477477478,-8.82918918918919,1.37945945945946,1984.30630630631,0.982471621539687,0.143232676151486,92,31,"Palmquist, Carson",L,81.7053924615742,33.695652173913,8.93630181556036,FF,234.724975137501,90.3667567567568,10.8726486486486,12.8701621621622,2159.07837837838,370,153.019582675926,16.519009009009,0.530406849176149,0.495,-0.294697198053255,0.253096345831774,1.92395575815213,34.4444444444444,mirror (>120°)
682052,2025,SL,509,78.1143418467584,-9.22420432220039,1.68660117878193,2370.03929273085,0.976922363103307,0.142449977953006,257,84,"Lopez, Jacob",L,81.7038810784204,32.6848249027237,9.37713010008761,FF,235.089343227442,90.7701873935264,13.6109028960818,11.8742759795571,2133.45485519591,587,153.385462149021,12.6558455467681,0.519148115400368,0.502,2.24760090405119,3.99967183436857,1.91410584448703,27.4900398406375,mirror (>120°)
684320,2025,SL,478,85.5759414225942,-7.00744769874477,0.442845188284519,2764.71548117155,0.793315027261728,0.440489478781336,242,90,"Rodríguez, Yariel",R,60.9587033491973,37.1900826446281,7.02142685722996,FF,214.673048922442,95.7169133192389,4.08989429175476,13.4831289640592,2443.32769556025,473,153.714345573245,10.1409718966448,0.498334612870723,0.238,-0.0397235967314498,0.454292648564354,2.08633511202306,23.5294117647059,mirror (>120°)
643511,2025,SL,255,74.0513725490196,-10.7891764705882,13.9383529411765,2422.89803921569,0.848349451255697,-0.518909266920295,125,37,"Rogers, Tyler",R,121.452843142692,29.6,17.6262307833041,SI,327.348210370609,83.482472826087,1.47114130434783,-13.0090760869565,1973.6847826087,736,154.104632772083,9.43110027706736,1.34633656603924,0.593,0.971532149576117,1.71135454478124,2.51487143834873,6.66666666666667,mirror (>120°)
663568,2025,SL,290,85.4386206896552,-2.71737931034483,-0.381931034482759,2516.58275862069,0.839047353402407,0.313121448201007,153,34,"Kolek, Stephen",R,69.535086464467,22.2222222222222,2.74408848825821,FF,223.712169528656,94.0218262806236,8.25354120267261,12.8870378619154,2175.57461024499,449,154.177083064189,8.58320559096845,0.179311332583487,0.248,-10.7604689034661,-7.198350791838,1.97974562040558,21.6216216216216,mirror (>120°)
693433,2025,ST,262,84.668320610687,-11.433893129771,3.74473282442748,2480.04198473282,0.927175298894937,0.328924306130022,122,53,"Woo, Bryan",R,70.4673726851905,43.4426229508197,12.0314976636065,FF,224.715652336527,95.6566465256798,9.64051359516616,14.879003021148,2292.93882175227,1324,154.248279651337,10.9883259149927,0.67862641252407,0.365,10.9407643091399,6.34011721549853,2.19544746937883,18.4210526315789,mirror (>120°)
